Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
guit143	olezzi		penetranti								Intanto io deponeva un bacio sopra i miei fiori e invidiando la loro sorte , insegnavo loro che cosa dovessero dire se ella si fosse degnata di raccoglierli ; e parlavo a quegli esseri delicati come si farebbe con dei fanciulli , incaricandoli d ' una commissione importante .	E pensavo al destino della vita , alla bontÃ   della natura che metteva in mia mano quei simboli dell ' anima innamorata , affinchÃ ¨ fossero gli interpreti del mio affetto giovanile , coi loro vaghi colori , e gli olezzi penetranti , sotto gli occhi di una leggiadra fanciulla ! Finalmente sonavano le due ore dopo il mezzodÃ ¬ quando dalla mia finestra la vidi entrare in giardino come un ' apparizione celeste .	Era una splendida giornata di maggio , e pareva che ne aspirasse con voluttÃ   l ' aria oscillante e pregna d ' atomi fecondi di vita .
guit143	profumo		soave								I domestici mettevano in ordine gli appartamenti , e tutto annunziava il prossimo arrivo .	Quella giornata mi parve un lungo periodo di secoli , ogni minuto durava un anno , un anno di pensieri , di sogni , di progetti , d ' entusiasmo e di pene ! Guardavo l ' orologio , e pensavo : forse ella sarÃ   qui fra due ore , e sentendo al pari di me gli impeti di una passione che trabocca , che dopo lunga compressione domanda imperiosamente di espandersi , risponderÃ   al mio bacio ardente con un bacio modesto , ma soave come il profumo d ' un fiore suscitato dagli aliti estivi .	Sentivo che quel rapido istante avrebbe bastato ad infondere il genio nell ' anima piÃ ¹ fredda , era il soffio creatore che dava vita alla mia creta , m ' innalzava al disopra degli altri mortali , m ' illuminava di quella luce divina che eguagliando l ' uomo agli Dei , lo rese talvolta capace di creare di quelle opere che eccitano la meraviglia dei secoli .
guit143	odore	della cucina				dalla stanza	io				Essendosi fatta notte , la vecchia Menica venne a deporre sul tavolo un ' antica lucerna d ' ottone che mandava una luce rossastra , ed avendo fatto cenno alla padrona , questa la seguÃ ¬ accompagnata da sua figlia .	Bitto uscÃ ¬ egli pure dalla stanza , attirato forse dall ' odore della cucina , ed io rimasi solo col signor Nicola , che mi mise al corrente di quanto poteva interessarmi .	Il signor Nicola Bruni , antico amico di mio zio , che desso pure era oriundo di Valtellina , era diventato da tanti anni l ' amministratore onorario del piccolo patrimonio del Canonico , consistente nella casetta appigionata al maestro , con poca terra annessa , e l ' aggiunta d ' un altro ettaro di terreno diviso in sei appezzamenti sparsi per la montagna .
guit143	odore	una famosa zuppa di polli , fumante	appetitoso .								Osservai che Bitto , il quale non aveva idee preventive riguardo alle donne , seguiva la signora Agata con qualche dimostrazione di simpatia , ed essendomi venuto vicino continuava ad osservare i movimenti di lei , poi mi guardava in un certo modo che pareva volesse dire : - - Sta attento , se hai fame , questa Ã ¨ una buona ragazza ; e si leccava i baffi .	Finalmente la Menica venne a portare in mezzo alla tavola una famosa zuppa di polli , fumante , che spandeva un odore appetitoso .	Ci sedemmo tutti in circolo intorno la tavola : alla zuppa seguÃ ¬ un arrosto eccellente di beccaccie , del prosciutto , del formaggio , della frutta , e con quest ' agape domestica venne lautamente celebrato il mio arrivo .
guit143	profumi|odorare|aromi	la salvia|il ramerino|il finocchio|il cerfoglio|il targone|la rucola	indigeni				mi		senza il soccorso delle droghe che andiamo a prendere		.	Allora mi svelÃ ² l ' estetica degli erbaggi facendomi osservare minutamente l ' eleganza e la varietÃ   dei loro portamenti , l ' increspatura , i frastagli , le tinte differenti delle foglie , la bizzarria delle forme , la singolaritÃ   dei profumi ; mi faceva odorare il timo , la salvia , il ramerino , il finocchio , il cerfoglio , il targone , la rucola , la maggiorana , la menta , e mi diceva : - - Vedete la grande varietÃ   di aromi indigeni coi quali possiamo condire le vivande senza il soccorso delle droghe che andiamo a prendere alle Indie .	Vi prego di considerare la grazia d ' un fiore di borragine , ma guardate se puÃ ² darsi un turchino piÃ ¹ limpido , un bianco piÃ ¹ puro , un nero piÃ ¹ spiccato : e il frutto del peperone , e la leggerezza dello sparagio quando si adorna delle sue sementi rosse come coralli .
guit143	profumati|profumati	fiori	vaghi|profumati|profumati|deliziosi								- - Non si tratta di preferenze , - - essa insisteva - - ma di assoluta necessitÃ   .	Ogni persona di buon gusto , dopo pranzo , preferisce un mazzo di fiori ad un pezzo di pane ; ma se i fiori sono vaghi , profumati e deliziosi , non sono necessari come il pane .	Per coltivare dei fiori bisogna vivere , e per vivere bisogna mangiare , dunque il necessario deve passare prima del dilettevole , i campi prima dei giardini , l ' orto prima della poesia .
guit143	profumo	delle prime mammole								rifiorire nel suo cuore le aspirazioni alla suprema felicitÃ   .	VIII .	Chi nega l ' influenza della primavera sull ' amore non ha mai studiato la natura , e vivendo in un mondo artificiale non ha mai sentito il profumo delle prime mammole rifiorire nel suo cuore le aspirazioni alla suprema felicitÃ   .	Colui che schiude il suo cuore nella stagione del gelo , ha vissuto certamente nell ' atmosfera artificiale delle conversazioni , dei balli e dei teatri , e come una pianta esotica in serra calda ha fiorito precocemente per effetto dei caloriferi .
guit143	profumo|esala|aromi	d ' un fiore		l|l '|' aria|aria						che imbalsama l|l '|' aria|aria , che	.	il profumo d ' un fiore che esala i suoi aromi , che imbalsama l ' aria , che inebbria e svapora ! .	.
guit143	esalazione	dal piatto									.	aspirÃ ² con voluttÃ   l ' esalazione gastronomica che gli saliva dal piatto , e disse : - - Ho indovinato tutto ! .	.
guit143	profumato|profumato|graveolente|graveolente	l ' incenso|dei roghi	profumato|profumato|graveolente|graveolente	fumo							Questo nume benefico agli infelici , esiliato dagli altari dell ' umana ingratitudine , andÃ ² vagabondo e ramingo sulla terra , arrestandosi di preferenza sui clivi ridenti di vigneti , ove continua in modo clandestino l ' esercizio dei sacri suoi riti .	Tutto il bene e il male del mondo , l ' amore o l ' odio , le gioie e le lagrime , la poesia e i dolori della vita umana , l ' incenso profumato , e il fumo graveolente dei roghi , tutto svapora , tutto sale all ' empireo , tutto si confonde nell ' etere .	Le meteore raccolgono tutte le emanazioni della terra , materiali e morali , visibili ed invisibili ; il vento le agita , il tuono le scuote , il fulmine le riscalda , l ' umiditÃ   le discioglie , e quando piove tutto ricade sulla terra .
guit143	esala|aromi	effluvi	sottili	nell ' aria							Infatti esso distilla nel succo dei grappoli la quintessenza dell ' umana felicitÃ   .	Questa si assimila al vino , entra nelle botti e nelle bottiglie , brilla nei bicchieri come i rubini e i topazi d ' oro , esala nell ' aria gli effluvi de ' suoi aromi sottili .	Buon vino e buon umore sono sinonimi , e chi ne ha ne usi moderatamente per goderne a lungo , e chiuda le bottiglie con tappi solidi di sovero di Spagna , e metta capsule metalliche sul turacciolo per conservare scrupolosamente il profumo e lo spirito dell ' umana felicitÃ   distillata .
guit143	profumo	Buon vino|buon umore									Questa si assimila al vino , entra nelle botti e nelle bottiglie , brilla nei bicchieri come i rubini e i topazi d ' oro , esala nell ' aria gli effluvi de ' suoi aromi sottili .	Buon vino e buon umore sono sinonimi , e chi ne ha ne usi moderatamente per goderne a lungo , e chiuda le bottiglie con tappi solidi di sovero di Spagna , e metta capsule metalliche sul turacciolo per conservare scrupolosamente il profumo e lo spirito dell ' umana felicitÃ   distillata .	Nel fondo d ' ogni buona bottiglia si trovano arcane consolazioni , affatto ignote a chi non beve che acqua .
guit143	profumo	loro	ingannatore								.	Daniele , non fidarti nÃ ¨ della donna nÃ ¨ della botte ; tu non sai quanto il loro profumo sia ingannatore , tu ignori gl ' istinti malvagi che ascondono in seno , e i funesti veleni che circolano nel loro sangue .	Fuggi la donna e la botte .
guit143	odorosi|odorosi	dell ' abete|del ginepro	odorosi|odorosi	i rami							Il giorno , se brillava il sole in un cielo sereno , i bambini giocavano sulla neve , vi facevano banchi , grotte , edifizi fantastici , e quando imperversava la bufera , si raccoglievano colle donne intorno al focolare , rannicchiati sotto la cappa del camino , come i pulcini sotto la chioccia .	Abbruciavano i rami odorosi dell ' abete e del ginepro , cuocevano le patate sotto la cenere , la fiamma viva li compensava del sole assente , il gorgogliare della pentola li consolava dei sibili del vento , e i vortici del fumo erano a loro meno molesti delle pungenti ambizioni che agitano la societÃ   .	NÃ ¨ trovavano verun motivo di lamentare la loro sorte , e non si sarebbero mai immaginati che a questo mondo si possa desiderare di piÃ ¹ ! .
guit143	esalazioni		silvane				mi			grave ai polmoni|che esalta il cervello ed abbrutisce il cuore	Per riparare almeno in parte i passati miei torti io visitai sovente il povero infermo , portando il mio obolo al tugurio , e qualche dolciume ai fanciulli che mi presero presto in amicizia .	La loro ingenua affezione mi tornava assai piÃ ¹ grata di quella dei miei compagni di disordine , e seduto su quei greppi colla bambina , mentre la capra rosicava le foglie dei mirtilli e dei roveti , e Bitto vagava pel bosco alla caccia di tutto quello che brulicava sulla terra e sugli alberi , io mi sentiva calmo e predisposto a fare il bene ; l ' aria pura ed elastica della montagna mi risvegliava teneri sentimenti ed elevati pensieri , l ' esalazioni silvane esilaravano il mio spirito , il silenzio solenne di quelle solitudini mi facevano fantasticare gradevolmente , e mi pareva impossibile di aver per qualche tempo abbandonato i miei passeggi e le mie contemplazioni per vivere in cattiva societÃ   nell ' afa dell ' osteria , grave ai polmoni , che esalta il cervello ed abbrutisce il cuore .	Uguccione della Fagiuola non era contento , e tentÃ ² , ma invano , d ' eccitarmi a non abbandonare gli amici e la partita , rinnovandomi il suo panegirico del vino , e dicendomi che il soldato non deve mancare di coraggio per una battaglia perduta .
guit143	olezzo|esalano|profumi	suo|fiori stupendi	soavi				ci				e quanto piÃ ¹ siamo fantastici , tanto piÃ ¹ dobbiamo aspettarci di soffrire , perchÃ ¨ oltre alle perdite positive , che sono pur tante , avremo anche a deplorare la scomparsa delle illusioni , delle chimere e dei sogni .	Ma la speranza Ã ¨ un fiore bizzarro della vita , che sovente si pasce di vento , eppur vive e ci consola col suo olezzo ; simile a certe orchidee delle regioni tropicali , le quali , appese in panierini nelle serre , si nutrono d ' aria e di vapori , e tuttavia vegetano rigogliose e producono fiori stupendi , ed esalano soavi profumi .	Mio zio coll ' uragano della sua rettorica aveva tentato di schiantare la mia orchidea , ma il cuore l ' aveva assicurata contro i danni della grandine , ed essa viveva ancora .
guit143	esalazioni|olfatto		gastronomiche				ci				Eppure in quel momento la realtÃ   poteva bastare a tutti i nostri bisogni , ed era anche bella a vedersi .	Avevamo appetito e quelle esalazioni gastronomiche che ci accarezzavano l ' olfatto erano larghe di promesse .	Quel dolce tepore , quel crepitare del fuoco , messi a raffronto colla temperatura esterna e il desolante spettacolo dell ' inverno , ci confortavano le membra .
guit143	profumate|profumate		profumate|profumate	ombre		del parco	Maria Antonietta				.	Maria Antonietta , vestita da pastorella , distribuiva il latte delle sue cascine , pescava nello stagno , leggeva sotto l ' ombre profumate del parco fra i figli e il marito .	.
guit143	olezzante|olezzante		olezzante|olezzante	l ' aria							L ' abbiamo trovata sotto un salice piangente , in un angolo romito , ove l ' acqua lambiva i ciottoli ai nostri piedi .	Il sole era splendido , l ' aria olezzante , la natura incantevole ; il silenzio non era interrotto che dal lieve mormorio delle onde che si frangevano sulla riva , e dallo stormir delle foglie agitate dalla brezza .	Gli uccelli svolazzavano sui cespugli vicini senza timore , pascolavano sui greti saltellando d ' intorno , mandando qualche allegro garrito a mezza voce , mentre il capinero solfeggiava sugli alberi e l ' allodola intuonava un a solo melodioso innalzandosi sull ' orizzonte .
guit143	odore esali|profumo|olezza	ogni rosa|suo|il fiore								penso debba fare la donna	Non ho stolti pregiudizi sulle letterate , non nego alle donne il diritto d ' avere dell ' ingegno e d ' impiegarlo in onore della patria ; i soli letterati gelosi possono dire il contrario : ove il genio risplende Ã ¨ un delitto il mettere lo spegnitoio .	Non trovo strano che ogni rosa d ' odore esali il suo profumo , ma come il fiore olezza al suo posto , cosÃ ¬ penso debba fare la donna .	Abbiamo esempi d ' illustri poetesse , che furono ottime madri di famiglia e mogli affettuose .
guit143	odori		appetitosi	i fornelli							Tutto era lindo , pulito , elegante , tiepido .	Alcuni vasi di tulipani e giacinti vegetavano sulla stufa del salotto e mentre di fuori nevicava ed infuriavano gli aquiloni , la cucina ben riparata offriva un asilo gradevole , ove si alzava la fiamma viva e crepitante di ginepri , e i fornelli esalavano odori appetitosi .	Gli scaffali della libreria s ' erano arricchiti di nuovi libri acquistati in viaggio , che ci deliziavano nelle ore tranquille della sera .
guit143	profumava|odore esalato|esalato	da ' suoi grappoli violetti	soave|esalato|esalato			sotto i balconi del primo piano|l ' appartamento					Al momento dei trapianti non avevo veduto che ramoscelli sfrondati ; la bella stagione , vestendoli di foglie e fiori , trasformÃ ² il casino e il suo giardinetto in un piccolo Eden .	Una bella glicine s ' arrampicava sulla facciata e passando sotto i balconi del primo piano profumava l ' appartamento col soave odore esalato da ' suoi grappoli violetti .	I peri del Giappone erano coperti di fiori rossi , le spiree e i citisi di fiori bianchi e gialli .
guit143	olezzo	Le rose	soave	l ' aria							Gli anemoni , i mughetti , le primule schiudevano i loro bottoncini ai tepori primaverili .	Le rose spiegavano la pompa dei loro colori , la grazia delle forme , l ' olezzo soave che imbalsamava l ' aria .	Ogni pianta prometteva i suoi doni di fiori e di frutti , il suo tributo di colori , di balsami , di aromi o di sapori squisiti .
guit143	odorosi|odorosi	fiori	odorosi|odorosi								Nel breve tempo delle sue lezioni stava seduta per forza , e appena finito il cÃ ² mpito correva dietro alle farfalle , seguita da Bitto , e spariva su per le colline , cantando allegramente le sue canzoni .	Poi ritornava a casa ansante colle braccia piene di erbe e di fiori odorosi raccolti sui poggi .	Sua madre la sgridava , essa rispondeva con baci che rasserenavano il volto materno .
guit143	profumo		minore						per aver sbocciato		Tempestai pieno di sdegno per cosÃ ¬ insana ingiustizia : le parole che mi sfuggirono dall ' irritazione della collera la persuasero maggiormente ch ' io avessi cessato d ' amarla , la mia indignazione per tale assurditÃ   la riconfermava nel suo giudizio .	Essa era profondamente convinta che la contessa Savina mi amasse ancora , e che io non saprei resistere alla minima seduzione ; il mio racconto , troppo ingenuo e imprudente , l ' aveva persuasa che quell ' amore non fosse che semplicemente sospeso in causa di forze contrarie , come una pianta che ritarda la sua fioritura a motivo delle brine d ' una primavera tardiva , ma che schiuderÃ   i suoi bottoni nella stagione piÃ ¹ avanzata , e non avrÃ   minore profumo per aver sbocciato piÃ ¹ tardi , sotto l ' influsso d ' una temperatura elevata .	Essa mi sosteneva che il primo amore Ã ¨ il solo vero , sincero , durevole ; lo diceva per prova , non avendo essa amato che me solo .
guit143	odore		speciale			quelle stanze piene di ricordi giovanili|di quei luoghi poco ventilati	mi				Al suono della mia voce , Veronica mi corse incontro precipitosa , seguita da mio zio che mi aperse le braccia , fra le quali gettai la mia Giuseppina , che esso strinse al seno teneramente .	Salite le scale , mi ricomparvero dinanzi quelle stanze piene di ricordi giovanili , riconobbi l ' odore speciale di quei luoghi poco ventilati ; quei mobili , quei quadri mi facevano l ' effetto d ' antiche conoscenze che sorridessero al mio ritorno .	La Veronica non si saziava di contemplare la bambina e di accarezzarla : - - Come Ã ¨ bella .
guit143	effluvi	delle prime violette					ci|ci				Tutti gli affetti s ' erano concentrati sull ' unica figlia , che colla sua vivacitÃ   giovanile leniva le nostre afflizioni .	Avevamo adottato delle usanze urbane regolari e casalinghe , ma quando gli aliti primaverili ci apportarono gli effluvi delle prime violette , ci si ridestÃ ² il desiderio dei monti .	Oramai io era avvezzo da tanti anni a respirare l ' aria libera della campagna , che a lungo andare i muri della cittÃ   mi opprimevano : poi le memorie , le abitudini , gli affari ci creano bisogni ai quali non Ã ¨ facile sottrarsi .
guit144	odore	le mosche|d ' inchiostro di stamperia	sottile	nell ' aria					dove lo zucchero si liquefaceva		Paolo Joanna andava e veniva per la stanza , vestendosi , straccamente , ancora tutto pieno di sonno .	Sul suo letto disfatto stavano una quantitÃ   di giornali aperti e spiegazzati , cascavano dalla sponda , giacevano sul tappetino miserabile ; erano quelli della sera innanzi , su cui si era addormentato , su cui si era arrotolato , dormendo : quelli della mattina , ancora chiusi dalle fascette multicolori , erano deposti sul vecchio tavolino da notte , accanto a una tazza da caffÃ ¨ - - e attratte dal fondiccio melmoso del caffÃ ¨ , dove lo zucchero si liquefaceva , le mosche vi ronzavano attorno - - e un sottile odore d ' inchiostro di stamperia restava nell ' aria .	Paolo Joanna si vestiva pianamente , per non destare il suo figliuolo .
guit144	odorante	d ' inchiostro di stamperia									Una seconda mosca venne a ronzare intorno ai riccioli castagni del piccolo Riccardo , poi si posÃ ² sulla fronte : e Riccardo fece udire , nel sonno , un piccolo lagno di creaturina che soffre .	Allora il padre , delicatamente , senza far rumore , prese da terra un grande giornale e ne coprÃ ¬ il volto del bambino , per difenderlo dalle mosche : e sotto il largo foglio di carta stampata , odorante d ' inchiostro di stamperia , il sonno del piccolo Riccardo Joanna continuÃ ² tranquillo .	Stava per uscire Paolo Joanna , dopo aver ricercato e trovato un mezzo sigaro spento , quando la serva si presentÃ ² sulla soglia .
guit144	odore|odore	d ' inchiostro di stamperia	costante|un po ' rancido|secco|aspro					questa volta		avanzando il nasino , indietreggiando il corpo , per la paura d ' insudiciarsi .	Ma su tutto questo una polvere fitta , come se ci fosse piovuta , una polvere che mangiava il colore della carta , che appannava la vernice del legno , che si depositava , a solchi , nella paglia delle sedie , che copriva i libri e gli Atti del Parlamento di uno strato molle , che disegnava delle ombre sugli ondeggiamenti della carta geografica e dei cartelloni .	Insieme al costante odore d ' inchiostro di stamperia , questa volta un po ' rancido , si univa l ' odore secco e aspro della polvere : se ne indovinavano dei monticelli negli angoli dimenticati , dietro gli scaffali , nei cantucci oscuri : Riccardo procedeva con una certa diffidenza , avanzando il nasino , indietreggiando il corpo , per la paura d ' insudiciarsi .	Sopra un tavolinetto vi era un bicchiere con un po ' di limonata in fondo : accanto una vecchia testata del _ Tempo _ , tutta nera d ' inchiostro , tutta corrosa dalla polvere .
guit144	puzzolenti|puzzolenti	di antimonio	puzzolenti|puzzolenti								""" "" A me nulla ."	""" Questo dialogo avveniva in cucina ; una cucina fredda , coi fornelli spenti , senza un utensile : il focolare era coperto di grandi pacchi di _ Tempo _ , la _ resa _ : sotto l ' arco , dove si conservava il carbone , vi erano certe scatole di caratteri tipografici consumati , corrosi , ma sempre un po ' umidicci , puzzolenti di antimonio ; in un angolo certi strofinacci sudici ."	Sul muro , dove un tempo erano state le casseruole e vi avevano lasciato la loro orma rotonda , erano attaccate certe caricature rosse e nere del _ Pasquino _ , la Francia con la cresta di gallo , Bismarck coi tre capelli ritti sul cranio , Depretis con la barba fluente di un Fiume .
guit144	odore	di costoletta	sottile	nel burro							""" "" SÃ ¬ : ma che ci sarÃ   dentro ? "" E Paolo Joanna levÃ ² gli occhi al soffitto in aria di grave interrogazione , come se rivolgesse una domanda al cielo ."	Un sottile odore di costoletta alla milanese , nuotante nel burro , veniva a tratti dalla cucina : l ' agente di cambio spremeva un mezzo limone sopra una triglia fritta , la donnina versava della salsa di maionese sopra un pezzetto di ragusta .	""" Forse ci saranno le costolette alla Villeroy , "" mormorÃ ² il bambino ."
guit144	profumato|profumato|profumo	di verbena	profumato|profumato|dolcissimo						il sudore della		Il _ signor cavaliere _ non aveva piÃ ¹ quella sua aria di bonzo , di grasso idolo indifferente dall ' occhio bigio e falso : invece pareva un piccoletto grasso e bonario , che ha ben mangiato , che Ã ¨ felice e che farebbe il possibile per la felicitÃ   altrui .	Era in soprabito chiuso e si asciugava il sudore della fronte con un fazzoletto di battista , tutto profumato di verbena , un profumo dolcissimo : un brillante scintillava alla mano pienotta e bianca , la mano del capitalista contento e quieto .	Riccardo quando aveva visto entrare il _ signor cavaliere _ , era rimasto interdetto , come confuso , e aveva levato gli occhi in faccia a suo padre , come interrogandolo : ma Paolo aveva conservato la sua serenitÃ   e la sua disinvoltura , aveva fatto un cenno con gli occhi al suo bimbo , quasi per rassicurarlo , come per dirgli : continua a pranzare e non curarti d ' altro .
guit144	odorosa|odorosa	di muschio	odorosa|odorosa	una|la cagnetta|quell ' aria			Riccardo				Senza far cerimonie , Amalia era passata dietro un paravento a vestirsi e un po ' parlava sottovoce con la cameriera , un po ' discorreva , ridendo , ringraziando , salutando le persone che venivano nel camerino .	Scostando una mantiglia di merletti , Riccardo si era seduto sull ' angolo di una sedia e teneva i piedi tirati indietro per non disturbare la cagnetta che continuava a dormire , in quell ' aria calda , odorosa di muschio .	L ' Amalia uscÃ ¬ di dietro al paravento , giÃ   vestita per la commedia , tutta seducente in un vestito scintillante di perline , scollato in quadrato sul petto .
guit144	odore									una crescente stupefazione invadeva il cervello del bambino	Il bambino crollÃ ² il capo , per dire di sÃ ¬ , ma non parlÃ ² .	Per l ' odore , forse , pel caldo di quel camerino , per l ' ora avanzata , una crescente stupefazione invadeva il cervello del bambino : il pallore si allargava sul suo visino .	Si teneva sul suo angolo di sedia , come stordito , con un piccolo sorriso sulle labbra , un sorriso vago di persona sofferente .
guit144	odore	d ' inchiostro fresco					Paolo	Qualche giorno|talvolta			La tosse parve finita : ricominciÃ ² , dopo una cena all ' aria aperta , allo _ Scoglio di Frisio _ , dove la stampa festeggiava un commediografo trionfante .	Qualche giorno , ogni tanto , quando il raffreddore si addensava sui bronchi , Paolo Joanna lavorava in casa , in una camera mobiliata a Taverna Penta , avvolto in uno scialle da donna che la padrona di casa gli aveva prestato : e il figliuolo , chiuso con lui in camera , guardava scrivere il giornalista infermo dalla faccia accesa e dalla fronte bagnata di un lieve sudore freddo : talvolta Paolo si fermava , pallidissimo , nauseato da quell ' odore d ' inchiostro fresco .	Appena si sentiva meglio , Paolo Joanna esciva , andava in ufficio , con un vecchio fazzoletto di seta rossa avvolto al collo : fermandosi solo per tossire , sospendendo il lavoro solo in quel quarto d ' ora in cui gli _ entrava _ la febbre , ricominciando appena calmato il turbamento dell ' accesso .
guit144	odore		acre				gli|gli			gli|gli salÃ ¬ al cervello|gli attraversÃ ² la memoria	I suoi colleghi gli sembrarono lievemente imbecilli , con la loro eterna lagnanza sulle ore di ufficio , sulla composizione dell ' organico : e per non udirli piÃ ¹ , comprÃ ² un giornale .	Un memore , acre odore gli salÃ ¬ al cervello e insieme uno sbuffo della vita infantile , uno sbuffo di poesia malinconica gli attraversÃ ² la memoria .	Per un momento egli rivide tutto , in una visione confusa , e viva , e dolce , saloni di trattorie piene di ori e di velluti , macchine tipografiche in movimento , dietroscena di palcoscenici pieni di ombre amiche , monti di giornali che uscivano dalle mani delle piegatrici .
guit144	odore	dei sigari|di zucchero	pesante	il fumo				le ore della giornata|le ore della sera			Allora una sfiducia grande lo colse : e si sentÃ ¬ sprofondare in una miseria spirituale , donde niuno lo avrebbe mai tratto .	Ma mentre le ore della giornata gli si facevano sempre piÃ ¹ tetre , le ore della sera erano un sollievo : si andava a ficcare nel _ CaffÃ ¨ Cavour _ , al caldo del gas divampante , fra il fumo dei sigari e l ' odore pesante di zucchero che Ã ¨ in ogni caffÃ ¨ : ivi , nel solito crocchio di studenti , impiegati e giornalisti di second ' ordine , avvenivano le grandi discussioni di politica e di letteratura .	Gli studenti si riscaldavano , coi cappelli buttati indietro sulla fronte , le facce concitate , gli impiegati mettevano ogni tanto una nota scettica e i giornalisti avevano sempre la loro aria liturgica di sacerdoti che pontificano .
guit144	odori|aromi	di liquori|di rosolii								i discorsi gli davano un eccitamento nervoso	Gli studenti si riscaldavano , coi cappelli buttati indietro sulla fronte , le facce concitate , gli impiegati mettevano ogni tanto una nota scettica e i giornalisti avevano sempre la loro aria liturgica di sacerdoti che pontificano .	Riccardo , nella prima ora taceva , obbedendo alla naturale selvatichezza del suo carattere : ma a poco a poco il calore dell ' ambiente e l ' andirivieni delle persone e certi odori di liquori , certi aromi di rosolii , e i discorsi gli davano un eccitamento nervoso .	Per istinto di aristocrazia contraddiceva la opinione dei piÃ ¹ , pur conoscendone , talvolta , la ragionevolezza : e per non consentire alla volgaritÃ   , il paradosso fioriva dalle sue labbra e scandalizzava i suoi ascoltatori .
guit144	odore	di polvere									E l ' anima gli suggeriva transazioni : nessun lavoro era indecoroso , nessuna opera umile era da disprezzarsi .	Che cosa era lui per tenersi cosÃ ¬ alto ? un misero impiegato , alla fine , e il lavoro del ministero , poco diverso , era dunque anche una vigliaccheria ? Invano , invano , il poveretto cercava di difendersi dalla tentazione , era inerme , era debole , era indifeso - - e la tentazione nelle ore di convalescenza si faceva piÃ ¹ viva , il desiderio di viver lÃ   , in un ufficio di giornale , si faceva sempre piÃ ¹ pungente , sempre piÃ ¹ forte : e gli pareva giÃ   di essere lÃ ¬ , fra quell ' odore di polvere stantÃ ­ a , fra i fasci della carta bianca , innanzi a quei calamai profondi e melmosi , tenendo una di quelle penne grosse e corte , tutte morsicchiate alla cima dalla nervositÃ   del redattore avido di idee , scrivendo su quelle cartelle bianche , empiendo di segni cabalistici quelle cartelle giallognole e molli che sono le bozze di stampa - - gli pareva di esser giÃ   lÃ ¬ , nell ' ingranaggio , rotellina minuscola della macchina possente , granello di polvere travolto in quel turbine quotidiano , lieto di quel travolgimento , felice nella sua umiltÃ   - - e tendeva le braccia , come un bimbo alla madre , invocando .	""" O papÃ   , o papÃ   , come posso fare ? "" gridava , come un fanciullo ammalato ."
guit144	profumo	di salotto					gli				E quel lavoro , ora se ne accorgeva , lo aveva privato del suo grande piacere quotidiano , serotino : la lettura del _ Baiardo _ .	Prima , nel tempo della indipendenza , quando ancora non aveva sporto i polsi volontariamente alle catene , la prosa di _ Fantasio _ , ora argutamente scettica , ora malinconicamente sarcastica , sempre piacente , sempre originale , gli procurava un delicato piacere spirituale : la prosa di _ Scapoli _ aveva una eleganza muschiata , un profumo di salotto , una piacevolezza serena che lo trasportava in un ambiente aristocratico : la prosa di _ Neera _ aveva il calore e l ' attrazione della simpatia .	Quella lettura di giornale , alla sera , _ prima _ , era per lui una soddisfazione raffinata dello spirito : a cui si aggiungeva il bel piacere della sorpresa , quello schiudere il giornale , ignorandone ancora il contenuto e ogni sera avere l ' impressione gradita .
guit144	odore	di sapone	nauseante			Le trattorie di terz ' ordine					E la sua fantasia viaggiava anche piÃ ¹ in lÃ   : passando innanzi ai grandi palazzi patrizi , egli indovinava la maestÃ   delle vaste stanze da pranzo , coi loro legni scolpiti , col luccicare vivido dei cristalli e delle argenterie , coi tappeti molli , dove non si udiva il passo dei servitori , coi fiori strascicanti sul candore della tovaglia , col sorriso muto e incoraggiante della padrona di casa .	Le trattorie di terz ' ordine che era costretto a frequentare , con la loro biancheria dalla dubbia pulizia , dall ' odore nauseante di sapone , con le posate di metallo giallo , i piatti grossi e pesanti , con le solite pietanze quotidiane , dai miscugli equivoci , rivoltavano i suoi istinti aristocratici , e mangiava per saziarsi , sempre seccato , incapace di prolungare di un minuto il pranzo , soffrendo di tutto , anche delle mani del cameriere che gli porgevano il piatto e che gli sembravano ignobili .	Quando una prima rappresentazione era annunziata , strombazzata , aspettata , e tutti ne parlavano , e quelli che potevano andarvi si consideravano assai fortunati , egli si rodeva di non poterci andare , ricordandosi della sua infanzia e della sua adolescenza , ogni sera al teatro , dappertutto , nei migliori posti , senza spendere un soldo , andando sul palcoscenico dove pochi potevano andare , carezzato dalle attrici .
