Branch,File Name,Image ID,Artist,Title,Iconography,Part,Earliest Date,Latest Date,Margin Years,Genre,Material,Medium,Height of Image Field,Width of Image Field,Type of Object,Height of Object,Width of Object,Diameter of Object,Position of Depiction on Object,Current Location,Repository Number,Original Location,Original Place,Original Position,Context,Place of Discovery,Place of Manufacture,Associated Scenes,Object Categories,Related Works of Art,Type of Similarity,Inscription,Text Source,Bibliography,Photo Archive,Image Credits,Details URL,Additional Information,Iconclass code,License,Iconclass code,Description,Keywords,Language
ArtHist,165375.jpg,,Autore non indicato,Studio di cani,Still Life,,1800,1899,,dipinto,,,,,,,,,,Ubicazione sconosciuta,94387,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/165600/165375.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/96498/Autore%20non%20indicato%2C%20Studio%20di%20cani,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165468.jpg,,Autore non indicato,Beccaccia,Still Life,,1650,1749,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,95074,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/165600/165468.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/96727/Autore%20non%20indicato%2C%20Beccaccia,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165469.jpg,,Autore non indicato,Coniglio,Still Life,,1650,1749,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,95075,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/165600/165469.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/96729/Autore%20non%20indicato%2C%20Coniglio,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165471.jpg,,Autore non indicato,"Mucca, vitello, cane e capra",Still Life,,1750,1849,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95077,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/165600/165471.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/96731/Autore%20non%20indicato%2C%20Mucca%2C%20vitello%2C%20cane%20e%20capra,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165476.jpg,,Autore non indicato,Natura morta con selvaggina in un paesaggio,Still Life,,1650,1749,,dipinto,"tela, cm 118 × 137",,,,,,,,,Ubicazione sconosciuta,95082,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/165600/165476.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/96736/Autore%20non%20indicato%2C%20Natura%20morta%20con%20selvaggina%20in%20un%20paesaggio,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165227.jpg,,Recco Giovan Battista,Natura morta con selvaggina,Still Life,,1635,1660,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,94254,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/165600/165227.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/96116/Recco%20Giovan%20Battista%2C%20Natura%20morta%20con%20selvaggina,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166126.jpg,,Autore non indicato,Pappagallo con frutta,Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,94275,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166126.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/96254/Autore%20non%20indicato%2C%20Pappagallo%20con%20frutta,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,160534.jpg,,Anonimo spagnolo sec. XVII,"Natura morta con piatti di frutta, pane e formaggio",Still Life,,1630,1699,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,93891,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/160800/160534.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/95762/Anonimo%20spagnolo%20sec.%20XVII%2C%20Natura%20morta%20con%20piatti%20di%20frutta%2C%20pane%20e%20formaggio,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166141.jpg,,Autore non indicato,"Natura morta con prosciutto, pane, calice e brocca",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95546,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166141.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97693/Autore%20non%20indicato%2C%20Natura%20morta%20con%20prosciutto%2C%20pane%2C%20calice%20e%20brocca,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166165.jpg,,Autore non indicato,Natura morta con fiori e frutta in un paesaggio,Still Life,,1650,1749,,dipinto,"tela, cm 170 × 220",,,,,,,,,Ubicazione sconosciuta,95567,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166165.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97859/Autore%20non%20indicato%2C%20Natura%20morta%20con%20fiori%20e%20frutta%20in%20un%20paesaggio,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166155.jpg,,Autore non indicato,Natura morta con frutta e fiori,Still Life,,1600,1699,,dipinto,"tela, cm 48 × 63",,,,,,,,,Ubicazione sconosciuta,95558,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166155.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97749/Autore%20non%20indicato%2C%20Natura%20morta%20con%20frutta%20e%20fiori,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166148.jpg,,Autore non indicato,"Natura morta con vaso di fiori, frutta e melagrana",Still Life,,1600,1699,,dipinto,"tela, cm 48 × 63",,,,,,,,,Ubicazione sconosciuta,95553,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166148.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97712/Autore%20non%20indicato%2C%20Natura%20morta%20con%20vaso%20di%20fiori%2C%20frutta%20e%20melagrana,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166159.jpg,,Autore non indicato,Natura morta con fiori e sporta di ortaggi,Still Life,,1700,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95561,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166159.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97795/Autore%20non%20indicato%2C%20Natura%20morta%20con%20fiori%20e%20sporta%20di%20ortaggi,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166174.jpg,,Autore non indicato,"Natura morta con tappeto, scultura, libri, tavolozza e pennello",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95575,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166174.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97916/Autore%20non%20indicato%2C%20Natura%20morta%20con%20tappeto%2C%20scultura%2C%20libri%2C%20tavolozza%20e%20pennello,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166284.jpg,,Autore non indicato,"Natura morta con uva, prugne, mele e funghi",Still Life,,1650,1699,,dipinto,"tela, cm 72.5 × 99",,,,,,,,,Ubicazione sconosciuta,96453,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166284.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/98187/Autore%20non%20indicato%2C%20Natura%20morta%20con%20uva%2C%20prugne%2C%20mele%20e%20funghi,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166166.jpg,,Autore non indicato,Natura morta con fiori e frutta in un paesaggio,Still Life,,1650,1749,,dipinto,"tela, cm 170 × 220",,,,,,,,,Ubicazione sconosciuta,95566,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166166.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97813/Autore%20non%20indicato%2C%20Natura%20morta%20con%20fiori%20e%20frutta%20in%20un%20paesaggio,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166193.jpg,,Autore non indicato,"Natura morta con selvaggina, uva e melagrane",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95589,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166193.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97965/Autore%20non%20indicato%2C%20Natura%20morta%20con%20selvaggina%2C%20uva%20e%20melagrane,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166710.jpg,,Autore non indicato,"Natura morta con selvaggina, mele cotogne, fiori e vasellame",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95579,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166800/166710.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97928/Autore%20non%20indicato%2C%20Natura%20morta%20con%20selvaggina%2C%20mele%20cotogne%2C%20fiori%20e%20vasellame,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166194.jpg,,Autore non indicato,Natura morta con recipienti e vivande in un paesaggio,Still Life,,1650,1749,,dipinto,"tela, cm 98 × 73",,,,,,,,,Ubicazione sconosciuta,95590,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166194.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97967/Autore%20non%20indicato%2C%20Natura%20morta%20con%20recipienti%20e%20vivande%20in%20un%20paesaggio,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166249.jpg,,Autore non indicato,"Natura morta con formaggio, salame, pane, fichi e ciliegie",Still Life,,1650,1749,,dipinto,"tela, cm 56.5 × 72.5",,,,,,,,,Ubicazione sconosciuta,96403,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166249.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/98009/Autore%20non%20indicato%2C%20Natura%20morta%20con%20formaggio%2C%20salame%2C%20pane%2C%20fichi%20e%20ciliegie,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166336.jpg,,"Hermans Johannes (Monsù Aurora), (?)",Natura morta con selvaggina e fucile,Still Life,,1650,1665,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,96490,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166336.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/98308/Hermans%20Johannes%2C%20Natura%20morta%20con%20selvaggina%20e%20fucile,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165817.jpg,,Autore non indicato,"Natura morta con pesci, crostacei e ortaggi",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,94975,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165817.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97062/Autore%20non%20indicato%2C%20Natura%20morta%20con%20pesci%2C%20crostacei%20e%20ortaggi,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165838.jpg,,Autore non indicato,Natura morta con fiori e uccelli,Still Life,,1650,1749,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,94990,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165838.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97098/Autore%20non%20indicato%2C%20Natura%20morta%20con%20fiori%20e%20uccelli,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165905.jpg,,Autore non indicato,"Natura morta con cesto di ortaggi, pesci, vaso di fiori e gatto",Still Life,,1600,1699,,dipinto,"tela, cm 150 × 180",,,,,,,,,Ubicazione sconosciuta,95440,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165905.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97235/Autore%20non%20indicato%2C%20Natura%20morta%20con%20cesto%20di%20ortaggi%2C%20pesci%2C%20vaso%20di%20fiori%20e%20gatto,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165820.jpg,,Autore non indicato,"Natura morta con frutta, fiori e ortaggi",Still Life,,1650,1749,,dipinto,"tela, cm 81 × 114",,,,,,,,,Ubicazione sconosciuta,94978,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165820.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97065/Autore%20non%20indicato%2C%20Natura%20morta%20con%20frutta%2C%20fiori%20e%20ortaggi,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165906.jpg,,Autore non indicato,"Interno di cucina con carne macellata, selvaggina, frutta, ortaggi e figura femminile",Still Life,,1600,1699,,dipinto,"tela, cm 150 × 180",,,,,,,,,Ubicazione sconosciuta,95441,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165906.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97236/Autore%20non%20indicato%2C%20Interno%20di%20cucina%20con%20carne%20macellata%2C%20selvaggina%2C%20frutta%2C%20ortaggi%20e%20figura%20femminile,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166093.jpg,,Autore non indicato,Natura morta con vaso di fiori e frutta,Still Life,,1600,1699,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,95510,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166093.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97498/Autore%20non%20indicato%2C%20Natura%20morta%20con%20vaso%20di%20fiori%20e%20frutta,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165846.jpg,,"Navarra Pietro, ambito","Natura morta con frutta, fiori e selvaggina",Still Life,,1690,1724,,dipinto,"tela, cm 68 × 89",,,,,,,,,Ubicazione sconosciuta,94996,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165846.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97107/Navarra%20Pietro%2C%20Natura%20morta%20con%20frutta%2C%20fiori%20e%20selvaggina,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165941.jpg,,Autore non indicato,Natura morta con agrumi e ortaggi,Still Life,,1600,1649,,dipinto,"tela, cm 37.5 × 43",,,,,,,,,Ubicazione sconosciuta,95469,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165941.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97351/Autore%20non%20indicato%2C%20Natura%20morta%20con%20agrumi%20e%20ortaggi,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165942.jpg,,Autore non indicato,"Natura morta con pollame, ortaggi e lumache",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95470,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165942.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97353/Autore%20non%20indicato%2C%20Natura%20morta%20con%20pollame%2C%20ortaggi%20e%20lumache,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166116.jpg,,Autore non indicato,"Natura morta con fiori, funghi e selvaggina",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95503,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166116.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97463/Autore%20non%20indicato%2C%20Natura%20morta%20con%20fiori%2C%20funghi%20e%20selvaggina,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166083.jpg,,Autore non indicato,Natura morta con ortaggi e selvaggina,Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95505,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166083.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97465/Autore%20non%20indicato%2C%20Natura%20morta%20con%20ortaggi%20e%20selvaggina,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166096.jpg,,Autore non indicato,Natura morta con vaso di fiori,Still Life,,1650,1749,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,95513,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166096.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97505/Autore%20non%20indicato%2C%20Natura%20morta%20con%20vaso%20di%20fiori,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166097.jpg,,Autore non indicato,"Natura morta con frutta, fiori e pappagallo in un paesaggio",Still Life,,1650,1749,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,95514,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166097.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97506/Autore%20non%20indicato%2C%20Natura%20morta%20con%20frutta%2C%20fiori%20e%20pappagallo%20in%20un%20paesaggio,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166108.jpg,,Autore non indicato,"Natura morta con pere, fichi e melone",Still Life,,1650,1749,,dipinto,"tela, cm 64 × 87",,,,,,,,,Ubicazione sconosciuta,95522,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166108.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97544/Autore%20non%20indicato%2C%20Natura%20morta%20con%20pere%2C%20fichi%20e%20melone,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166110.jpg,,Autore non indicato,"Natura morta con carne macellata, frutta e fiasco",Still Life,,1600,1699,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95524,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166110.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97546/Autore%20non%20indicato%2C%20Natura%20morta%20con%20carne%20macellata%2C%20frutta%20e%20fiasco,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166133.jpg,,Ribot Théodule,Natura morta con pesci e ostriche,Still Life,,1862,1862,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95543,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166133.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97630/Ribot%20Th%C3%A9odule%2C%20Natura%20morta%20con%20pesci%20e%20ostriche,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166111.jpg,,Autore non indicato,"Natura morta con pesce, prosciutto, noci e coltello",Still Life,,1650,1749,,dipinto,tela,,,,,,,,,Ubicazione sconosciuta,95525,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166111.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97547/Autore%20non%20indicato%2C%20Natura%20morta%20con%20pesce%2C%20prosciutto%2C%20noci%20e%20coltello,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166113.jpg,,Autore non indicato,"Natura morta con cesto di funghi, vaso di fiori, frutta e libro",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95527,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166113.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97549/Autore%20non%20indicato%2C%20Natura%20morta%20con%20cesto%20di%20funghi%2C%20vaso%20di%20fiori%2C%20frutta%20e%20libro,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166136.jpg,,Autore non indicato,"Natura morta con formaggio, piatto di burro e pane",Still Life,,1650,1749,,dipinto,cm 49 × 65,,,,,,,,,Ubicazione sconosciuta,95545,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166136.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97634/Autore%20non%20indicato%2C%20Natura%20morta%20con%20formaggio%2C%20piatto%20di%20burro%20e%20pane,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165794.jpg,,Autore non indicato,Natura morta con fiori e frutta in un giardino,Still Life,,1650,1749,,dipinto,cm 155 × 130,,,,,,,,,Ubicazione sconosciuta,94957,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165794.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97044/Autore%20non%20indicato%2C%20Natura%20morta%20con%20fiori%20e%20frutta%20in%20un%20giardino,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166117.jpg,,Autore non indicato,"Natura morta con pesci, frutta, ortaggi e fiasco",Still Life,,1600,1649,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95530,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166117.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97552/Autore%20non%20indicato%2C%20Natura%20morta%20con%20pesci%2C%20frutta%2C%20ortaggi%20e%20fiasco,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166118.jpg,,Autore non indicato,"Natura morta con frutta, uva, vaso di fiori e fontana",Still Life,,1650,1749,,dipinto,cm 74 × 102,,,,,,,,,Ubicazione sconosciuta,95531,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166118.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97553/Autore%20non%20indicato%2C%20Natura%20morta%20con%20frutta%2C%20uva%2C%20vaso%20di%20fiori%20e%20fontana,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165797.jpg,,Autore non indicato,"Natura morta con tappeto, vassoio di frutta, vaso di fiori e dolci",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,94960,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165797.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97047/Autore%20non%20indicato%2C%20Natura%20morta%20con%20tappeto%2C%20vassoio%20di%20frutta%2C%20vaso%20di%20fiori%20e%20dolci,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165798.jpg,,Autore non indicato,"Natura morta con cesto di pesche, melanzane, cocomero e uccello",Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,94961,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165798.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97048/Autore%20non%20indicato%2C%20Natura%20morta%20con%20cesto%20di%20pesche%2C%20melanzane%2C%20cocomero%20e%20uccello,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165799.jpg,,Autore non indicato,Natura morta con cesto di frutta e uccelli,Still Life,,1650,1749,,dipinto,,,,,,,,,,Ubicazione sconosciuta,94962,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165799.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97049/Autore%20non%20indicato%2C%20Natura%20morta%20con%20cesto%20di%20frutta%20e%20uccelli,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165935.jpg,,Autore non indicato,Natura morta con frutta e fiori in un paesaggio,Still Life,,1650,1699,,dipinto,"tela, cm 80 × 105",,,,,,,,,Ubicazione sconosciuta,95464,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165935.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97334/Autore%20non%20indicato%2C%20Natura%20morta%20con%20frutta%20e%20fiori%20in%20un%20paesaggio,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,166122.jpg,,Autore non indicato,Natura morta con vaso di fiori e frutta,Still Life,,1600,1699,,dipinto,"tela, cm 52 × 62",,,,,,,,,Ubicazione sconosciuta,95534,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166122.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97558/Autore%20non%20indicato%2C%20Natura%20morta%20con%20vaso%20di%20fiori%20e%20frutta,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165806.jpg,,Desti Giacomo (il Cardellino),"Natura morta con vaso di fiori, frutta e uccello",Still Life,,1751,1779,,dipinto,cm 49 × 64,,,,,,,,,Ubicazione sconosciuta,94967,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165806.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97054/Desti%20Giacomo%2C%20Natura%20morta%20con%20vaso%20di%20fiori%2C%20frutta%20e%20uccello,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165807.jpg,,Desti Giacomo (il Cardellino),"Natura morta con vaso di fiori, frutta e uccello",Still Life,,1751,1779,,dipinto,cm 49 × 64,,,,,,,,,Ubicazione sconosciuta,94968,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165807.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97055/Desti%20Giacomo%2C%20Natura%20morta%20con%20vaso%20di%20fiori%2C%20frutta%20e%20uccello,,,CC BY-NC-ND 4.0,,,,"Italian,English"
