Smell_Word	Smell_Source	Odour_Carrier	Perceiver	Quality	Effect	Evoked_Odorant	Creator	Circumstances	Location	Time	Title	Annotator	Sentence
smell					has found very great annoyance | it is almost impossible to bear					when the wind sets in from the north	028E 1828 Considerations on the nuisance of coal gas__44_LAW.txt	satonelli.tsv	Mr GEORGE WILLIAMS is a conveyancing clerk, lives in Suffolk Street East, not above 60 or 70 yards from the Imperial Gas-Works at Battlebridge; has lived there eight years, and before the gas-works were erected there; has found very great annoyance from the smell, which, at times, when the wind sets in from the north, it is almost impossible to bear; says that the smell enters his house;
smell									his house		028E 1828 Considerations on the nuisance of coal gas__44_LAW.txt	satonelli.tsv	Mr GEORGE WILLIAMS is a conveyancing clerk, lives in Suffolk Street East, not above 60 or 70 yards from the Imperial Gas-Works at Battlebridge; has lived there eight years, and before the gas-works were erected there; has found very great annoyance from the smell, which, at times, when the wind sets in from the north, it is almost impossible to bear; says that the smell enters his house;
smells	the earth			more aromaticall							046E Thomas Herbert 1638 Some years travel__102_distribution_TRAV.txt	satonelli.tsv	All or most of these, have the Equinoctiall for their Zenyth, and by those diurnall showres, and breezes which faile them not, and Apolloes commorance, the the fruits ripen sooner, the earth smells more aromaticall, and the Ayre seemes more nutritive than in other places.
odours	The Cloves			ravishing		a compendium of Natures sweetest gums and delicacies					046E Thomas Herbert 1638 Some years travel__102_distribution_TRAV.txt	satonelli.tsv	The Cloves manifest themselves at the utmost end of all the branches in great plenty; and in their growng evaporate such sense ravishing odours, as if a compendium of Natures sweetest gums and delicacies were extracted and here uunited: they are thrice yeerly pruined, and gratefully retort a treble vintage: and though but perfected in 3 yeares, yet must be counted an advantage; for Physitins tell us, they are hot and drie in the third degree, corroborate the stoack, and benefit concoction.
smells	the Mace			pleasing							046E Thomas Herbert 1638 Some years travel__102_distribution_TRAV.txt	satonelli.tsv	The Nut is cloathed with a defensive husk like those of baser quality, but at full ripenesse disroabs it selfe, and discovers her naked purity the Mace, which chastely intwines (with a vermilliion blush or colour) her endeared fruit and sister, both of them breathing out most pleasing smells and perfumes: the Mace in few dayes (like choisest beauties) by Apolloes wanton flames becom ' s tawny and unlike her former braverie: yet in that dissent, best pleases the rustick gatherer.
perfumes											046E Thomas Herbert 1638 Some years travel__102_distribution_TRAV.txt	satonelli.tsv	The Nut is cloathed with a defensive husk like those of baser quality, but at full ripenesse disroabs it selfe, and discovers her naked purity the Mace, which chastely intwines (with a vermilliion blush or colour) her endeared fruit and sister, both of them breathing out most pleasing smells and perfumes: the Mace in few dayes (like choisest beauties) by Apolloes wanton flames becom ' s tawny and unlike her former braverie: yet in that dissent, best pleases the rustick gatherer.
odor	Garroo			so aromatick | comforble							046E Thomas Herbert 1638 Some years travel__102_distribution_TRAV.txt	satonelli.tsv	The Javans and Malayans name it, Garroo: Indians and Portuguizes, D '  Aquillha, the Chinae, and Cochinchinae, Calamba: fram ' d of large round sticks, of a cloody graine, commixt with ashy veines; no lesse pleasant to the eye, than to the hand ponderous: the relish or taste proves bitter, in its language telling you, It would be burned; for, hot coales of Fyre no sooner touch it, but it incendiates, and (to the honour of its owne Funeall solemnity) expires and breaths out an odor so aromatick and comforble, that no other is used by the Indians, Malayans, Siamites, Peguans; Cambogians, and Borneans, when they incinerate the Carcasses of their most honoured Parents.
smell	Musk			so strong	seemes offensive						046E Thomas Herbert 1638 Some years travel__102_distribution_TRAV.txt	satonelli.tsv	Musk, is either yellow, browne, or black: the first is best, last is basest: the choysest yellow shews a deep Amber complection (not unlike Spikeard) cloathed with a reasonable moist skin, sweating out some bristly hayres, without stones, lead, or like adulterate mixtures; of so strong a smell as seemes offensive; but tasted, penetrates a strong braine by its fraor: sweet spices dead it; and put in the mouth, if it suddenly dissolve, or in the hand if it be long a melting; those trialls discover it for bad and imperfect.
fuming		censers									036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	The fuming censers that the grave boys, in their lace and scarlet, tossed into the air like great gilt flowers had their subtle fascination for him.
perfumes											036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	And so he would now study perfumes and the secrets of their manufacture, distilling heavily scented oils and burning odorous gums from the East.
scented	oils			heavily							036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	And so he would now study perfumes and the secrets of their manufacture, distilling heavily scented oils and burning odorous gums from the East.
odorous	gums			odorous					from the East		036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	And so he would now study perfumes and the secrets of their manufacture, distilling heavily scented oils and burning odorous gums from the East.
frankincense	frankincense				that made one mystical						036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
ambergris	ambergris				that stirred one ’ s passions						036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
violets	violets				that woke the memory of dead romances						036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
musk	musk				that troubled the brain						036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
champak	champak				that stained the imagination						036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
perfumes											036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
sweet-smelling	roots			sweet-smelling							036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
scented	pollen-laden flowers										036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
aromatic	balms			aromatic							036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
fragrant	woods			fragrant							036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
spikenard	spikenard				that sickens						036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
hovenia	hovenia				that makes men mad						036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
aloes	aloes				that are said to be able to expel melancholy from the soul						036E Oscar Wilde 1891 The Picture of Dorian Gray__51_LIT.txt	satonelli.tsv	He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.
smell									in theatres	1820s - 1910s	069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	An assortment of passages about smell in theatres, 1820s-1910s.
smell	of garlic			great				the performance	Teatro del Fondo		069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	Source: Thomas Jefferson Hogg, Two Hundred and Nine Days; or, The Journal of a Traveller on the Continent (London: Hunt and Clarke, 1827), pp. 72-73\rText: [Saturday, 10 December 1825] I visited in the evening a theatre, named Teatro del Fondo; there was an opera and a ballet; the performance was good, the house commodious, and the price of admission moderate; but great was the smell of garlic.
smelt	of garlic	the fops		so strong	that it was difficult to live in the atmosphere of this more refined society						069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	Carlo, I had complained, that my place was too remote, and was brought much nearer the stage amongst a higher order of beings into a sort of fops-alley; but the fops smelt so strong of garlic, that it was difficult to live in the atmosphere of this more refined society.
smell			My		that I have often been obliged to leave them				in some of the commoner places of public resort		069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	My sense of smell, without being particularly delicate, has been so offended in some of the commoner places of public resort, that I have often been obliged to leave them when I have made an uncommercial journey expressly to look on.
fresh		The air		fresh					of this Theatre		069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	The air of this Theatre was fresh, cool, and wholesome.
foul	semi-circular tunnel		We	foul							069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	We came to a very narrow, low, foul, semi-circular tunnel which was occupied by hags and harpies with pink bows in their hair, and by marauding men, and by hats and cloaks and overcoats, and by a double odour of dirt and disinfectants.
odour	of dirt and disinfectants			double							069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	We came to a very narrow, low, foul, semi-circular tunnel which was occupied by hags and harpies with pink bows in their hair, and by marauding men, and by hats and cloaks and overcoats, and by a double odour of dirt and disinfectants.
nosing			dogs						along a gutter		069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	All these beings looked hungrily apprehensive, like dogs nosing along a gutter.
fetid	The auditorium			fetid							069E Assorted references to theatre going smells 1827 to 1912.txt	satonelli.tsv	It was filthy, fetid, uncomfortable, and dangerous.
smell									in theatres	1820s - 1910s	069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	An assortment of passages about smell in theatres, 1820s-1910s.
smell	of garlic			great				the performance	Teatro del Fondo		069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	Source: Thomas Jefferson Hogg, Two Hundred and Nine Days; or, The Journal of a Traveller on the Continent (London: Hunt and Clarke, 1827), pp. 72-73\rText: [Saturday, 10 December 1825] I visited in the evening a theatre, named Teatro del Fondo; there was an opera and a ballet; the performance was good, the house commodious, and the price of admission moderate; but great was the smell of garlic.
smelt	of garlic	the fops		so strong	that it was difficult to live in the atmosphere of this more refined society						069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	Carlo, I had complained, that my place was too remote, and was brought much nearer the stage amongst a higher order of beings into a sort of fops-alley; but the fops smelt so strong of garlic, that it was difficult to live in the atmosphere of this more refined society.
smell			My		that I have often been obliged to leave them				in some of the commoner places of public resort		069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	My sense of smell, without being particularly delicate, has been so offended in some of the commoner places of public resort, that I have often been obliged to leave them when I have made an uncommercial journey expressly to look on.
fresh		The air		fresh					of this Theatre		069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	The air of this Theatre was fresh, cool, and wholesome.
foul	semi-circular tunnel		We								069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	We came to a very narrow, low, foul, semi-circular tunnel which was occupied by hags and harpies with pink bows in their hair, and by marauding men, and by hats and cloaks and overcoats, and by a double odour of dirt and disinfectants.
odour	of dirt | disinfectants			double							069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	We came to a very narrow, low, foul, semi-circular tunnel which was occupied by hags and harpies with pink bows in their hair, and by marauding men, and by hats and cloaks and overcoats, and by a double odour of dirt and disinfectants.
nosing			dogs						along a gutter		069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	All these beings looked hungrily apprehensive, like dogs nosing along a gutter.
fetid	It			fetid							069E Assorted references to theatre going smells 1827 to 1912.txt	teresa.tsv	It was filthy, fetid, uncomfortable, and dangerous.
odours			to the foetus	unknown					in the womb		009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	Light, sound, and odours, are unknown to the foetus in the womb, which, except the few sensations and motions already mentioned, sleeps away its time insensible of the busy world.
odours			the internal membrane of the nostrils					may be kept always moist			009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	That the internal membrane of the nostrils may be kept always moist, for the better perception of odours, there are two canals, that conduct the tears after they have done their office in moistening and cleaning the ball of the eye into a sack, which is called the lacrymal sack; and from which there is a duct, that opens into the nostrils: the aperture of this duct is formed of exquisite sensibility, and when it is stimulated by odorous particles, or by the dryness or coldness of the air, the sack contracts itself, and pours more of its contained moisture on the organ of  smell  .
odorous	particles			odorous							009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	That the internal membrane of the nostrils may be kept always moist, for the better perception of odours, there are two canals, that conduct the tears after they have done their office in moistening and cleaning the ball of the eye into a sack, which is called the lacrymal sack; and from which there is a duct, that opens into the nostrils: the aperture of this duct is formed of exquisite sensibility, and when it is stimulated by odorous particles, or by the dryness or coldness of the air, the sack contracts itself, and pours more of its contained moisture on the organ of  smell  .
smell								by the dryness or coldness of the air			009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	That the internal membrane of the nostrils may be kept always moist, for the better perception of odours, there are two canals, that conduct the tears after they have done their office in moistening and cleaning the ball of the eye into a sack, which is called the lacrymal sack; and from which there is a duct, that opens into the nostrils: the aperture of this duct is formed of exquisite sensibility, and when it is stimulated by odorous particles, or by the dryness or coldness of the air, the sack contracts itself, and pours more of its contained moisture on the organ of  smell  .
odours			the organ	such							009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	By this contrivance the organ is rendered more fit for perceiving such odours, and is preserved from being injured by those that are more strong or corrosive.
odours			odours	more strong | corrosive							009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	By this contrivance the organ is rendered more fit for perceiving such odours, and is preserved from being injured by those that are more strong or corrosive.
odours				variety of							009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	Now as the suffocating sensation, that produces respiration, is removed almost as soon as perceived, and does not recur again: this disagreeable irritation of the lacrymal ducts, as it must frequently recur, till the tender organ becomes used to variety of odours, is one of the first pains that is repeatedly attended to: and hence throughout our infancy, and in many people throughout their lives, all disagreeable sensations are attended with snivelling at the nose, a profusion of tears, and some peculiar distortions of countenance: according to the laws of early association before mentioned, which constitutes the natural or universal language of grief.
odour	of its mother ' s milk		the infant							after its nativity	009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	The first most lively impression of pleasure, that the infant enjoys after its nativity, is excited by the odour of its mother ' s milk.
smell											009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	The organ of  smell  is irritated by this perfume, and the lacrymal sack empties itself into the nostrils, as before explained, and an increase of tears is poured into the eyes.
perfume			The organ of smell		is irritated by | and the lacrymal sack empties itself into the nostrils | and an increase of tears is poured into the eyes						009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	The organ of  smell  is irritated by this perfume, and the lacrymal sack empties itself into the nostrils, as before explained, and an increase of tears is poured into the eyes.
smell	the sensation		the organ of							at those early periods of life	009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	Any one may observe this, when very young infants are about to suck; for at those early periods of life, the\r\rsensation affects the organ of  smell  , much more powerfully, than after the repeated habits of  smelling  has inured it to odours of common strength: and in our adult years, the stronger  smells  , though they are at the same time agreeable to us, as of volatile spirits, continue to produce an increased secretion of tears.
smelling											009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	Any one may observe this, when very young infants are about to suck; for at those early periods of life, the\r\rsensation affects the organ of  smell  , much more powerfully, than after the repeated habits of  smelling  has inured it to odours of common strength: and in our adult years, the stronger  smells  , though they are at the same time agreeable to us, as of volatile spirits, continue to produce an increased secretion of tears.
odours				of common strength							009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	Any one may observe this, when very young infants are about to suck; for at those early periods of life, the\r\rsensation affects the organ of  smell  , much more powerfully, than after the repeated habits of  smelling  has inured it to odours of common strength: and in our adult years, the stronger  smells  , though they are at the same time agreeable to us, as of volatile spirits, continue to produce an increased secretion of tears.
smells				the stronger						in our adult years	009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	Any one may observe this, when very young infants are about to suck; for at those early periods of life, the\r\rsensation affects the organ of  smell  , much more powerfully, than after the repeated habits of  smelling  has inured it to odours of common strength: and in our adult years, the stronger  smells  , though they are at the same time agreeable to us, as of volatile spirits, continue to produce an increased secretion of tears.
smells			to us	smells | at the same time agreeable	continue to produce an increased secretion of tears						009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	Any one may observe this, when very young infants are about to suck; for at those early periods of life, the\r\rsensation affects the organ of  smell  , much more powerfully, than after the repeated habits of  smelling  has inured it to odours of common strength: and in our adult years, the stronger  smells  , though they are at the same time agreeable to us, as of volatile spirits, continue to produce an increased secretion of tears.
smell				pleasing	is followed by the early affection of the infant to the mother that suckles it | and hence the tender feelings of gratitude and love , as well as of hopeless grief , are ever after joined with the titillation of the extremity of the lacrymal ducts , and a profusion of tears						009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt	teresa.tsv	This pleasing sensation of  smell  is followed by the early affection of the infant to the mother that suckles it, and hence the tender feelings of gratitude and love, as well as of hopeless grief, are ever after joined with the titillation of the extremity of the lacrymal ducts, and a profusion of tears.
smells	the Males stones			as sweet		as Musk					045E Samuel Clarke 1670 A true and faithful account of the four chiefest plantations of the English in America__45_distribution_TRAV.txt	satonelli.tsv	Musquashes are almost like Beavers, butnot so big, the Males stones smells as sweet as Musk, and being killedin Winter or the Spring they never loose their sweetness: they are nobigger than Cony-skins, and yet are sold for five shillings a piece.
sweetness	Musquashes			sweetness							045E Samuel Clarke 1670 A true and faithful account of the four chiefest plantations of the English in America__45_distribution_TRAV.txt	satonelli.tsv	Musquashes are almost like Beavers, butnot so big, the Males stones smells as sweet as Musk, and being killedin Winter or the Spring they never loose their sweetness: they are nobigger than Cony-skins, and yet are sold for five shillings a piece.
perfume	One good Skin								a whole house full of Clothes		045E Samuel Clarke 1670 A true and faithful account of the four chiefest plantations of the English in America__45_distribution_TRAV.txt	satonelli.tsv	Onegood Skin will perfume a whole house full of Clothes.
smells	of cooking		neighbouring tenants	offensive	the nuisance					occasionally	040E City of London 1921 board of health report Wellcome Londons Pulse database__12_PUB.txt	satonelli.tsv	A difficulty of a subsidiary character is the objection which neighbouring tenants frequently make to the smells of cooking which occasionally arise.
smell	cooking		the party affected		affects personal comfort						040E City of London 1921 board of health report Wellcome Londons Pulse database__12_PUB.txt	satonelli.tsv	When the nuisance is caused by the burning of refuse of an offensive nature, perhaps this can be dealt with under the Public Health Acts, but where this is simply a cooking smell and affects personal comfort, perhaps the only remedy is an action at common law by the party affected.
Smell			the Women | the Women	noisome					near these Work-houses		042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	I have often observed, that the Women, living near these Work-houses, complain of hysteric Passions, occasioned by the noisome Smell, which some may wonder at, upon the Consideration thatsharp-smelling Things, applied to the Nostrils, are recommend ed by Hippocrates as a Remedy for hysteric Fits.
sharp-smelling	Things		the Nostrils		a Remedy for hysteric Fits						042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	I have often observed, that the Women, living near these Work-houses, complain of hysteric Passions, occasioned by the noisome Smell, which some may wonder at, upon the Consideration thatsharp-smelling Things, applied to the Nostrils, are recommend ed by Hippocrates as a Remedy for hysteric Fits.
sweet-scented	Things				do not always excite hysteric Fits						042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	But as on the one hand sweet-scented Things do not always excite hysteric Fits, in regard that Cinnamon, Nutmegs and such like odoriferous Things are Remedies against them, which Horatius Augenius cries up as infallible, and which Etmuller does not condemn, and as Hippocrates recommends the sweetest scented Wine, in his Book de Nat.
odoriferous	Things | Cinnamon | Nutmegs			odoriferous	hysteric Fits						042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	But as on the one hand sweet-scented Things do not always excite hysteric Fits, in regard that Cinnamon, Nutmegs and such like odoriferous Things are Remedies against them, which Horatius Augenius cries up as infallible, and which Etmuller does not condemn, and as Hippocrates recommends the sweetest scented Wine, in his Book de Nat.
scented	Wine			sweetest							042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	But as on the one hand sweet-scented Things do not always excite hysteric Fits, in regard that Cinnamon, Nutmegs and such like odoriferous Things are Remedies against them, which Horatius Augenius cries up as infallible, and which Etmuller does not condemn, and as Hippocrates recommends the sweetest scented Wine, in his Book de Nat.
Smell	Things			unsavoury							042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	So on the other hand Things of an unsavoury Smell are not always proper to check their Fits, as Forestus has well observed ; and it is an ansient Observation, that the Snuff of a Lamp raises hysteric Commotions.
Snuff	of a Lamp				raises hysteric Commotions						042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	So on the other hand Things of an unsavoury Smell are not always proper to check their Fits, as Forestus has well observed ; and it is an ansient Observation, that the Snuff of a Lamp raises hysteric Commotions.
Smell	of Tallow			putrid	the animal Spirits are put into disorderly Motions						042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	And therefore I do not wonder that the animal Spiritsare put into disorderly Motions by the putrid Smell of Tallow ; and that thereby the Uterus suffers Convulsions along with the Stomach, which is forced upwards by the Nauseousness of the Smell.
Smell				by the Nauseousness	the Uterus suffers Convulsions along with the Stomach						042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	And therefore I do not wonder that the animal Spiritsare put into disorderly Motions by the putrid Smell of Tallow ; and that thereby the Uterus suffers Convulsions along with the Stomach, which is forced upwards by the Nauseousness of the Smell.
Tallow - candle	Tallow - candle		Women of a tender , nice Constitution | Women of a tender , nice Constitution								042E Hoffman and Ramazzini 1744 Endemical diseases and diseases of tradesmen__163_distribution_PUB.txt	satonelli.tsv	Nay I have oftentimes seen Women of a tender, nice Constitution, fall into fainting Fits and hysteric Commotions upon using the Light of a Tallow- candle.
