Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bibbleue257	parfumez	fraises|dentelles|gands									Ce même Poëte voulant montrer qu ' il y a par tout du danger en leur acointance , ajoûte .	Ecoutez ma parole , ô mortels égarez , Qui dans la servitude aveuglement courez , Et voyez quelle Femme au moins vous devez prendre ; Si vous l ' épousez riche , il faut vous préparer , De servir , de souffrir , & n ' oser murmurer , Aveugle en tout faits , & sourd pour ne l ' entendre , Dédaigneuse & superbe elle croit tout sça , voir , Son Mari n ' est qu ' un sot , trop heureux de l ' avoir , En ce qu ' il entreprend elle est toûjeurs contraire , Ses propos sont cuisans , hautains & rigoureux , Le forçat miserable est beaucoup plus heureux , Alarme , aux fers d ' un outrageux Corsaire : Si veus la prenez pauvre , avec la pauvreté , Vous épousez aussi mainte incommodité , La charge des enfans , la peine & l ' infortune , Le mépris d ' un chacun vous fait baisser les yeux , Le soin rend vos esprits chagrins & soucieux , Avec la pauvreté toute chose imporiune ; Si vous l ' épousez belle , assurez vous aussi De n ' être jamais franc de crainte & de souci , L ' œil de votre voisin comme vous la regarde , Un chacun la désire , & vouloir l ' empêcher C ' est égaler Sisiphe , & monter son Rocher , Une beauté parfaite est de mauvaise garde : Si vous la prenez laide , adieu toute amitié , suivront cet aprentissage , & pensant posseder un monde l ' on possedera une Femme , & quoiqu ' elle soit avaricieuse pour l ' essence du ménage & l ' entretien du principal , sa vanité la rendra prodigue & liberale , elle se sçaura si bien servir de ses attraits & de ses caresses , que le pauvre Mari ne l ' osera pas refuser , car jamais l ' amour n ' est avare , faudra souvent ouvrir le trésor pour avoir des robes & des cottes de soye , des enseignes de pierreries , des chaînes , des pelles , des brasselets , des pendans d ' oreilles , des bagues & diamans , des miroirs émaillez , & d ' autres nises de la proprieté du siécle , faudra encore pour la panader avec des écharpes , des boutons sur une robe , la coëffe doublée de velours ou de tassetas selon la saison , des rubans de toutes sortes pour ornement de leurs têtes , des fraises , des dentelles , des gands parfumez , des manchons , des mouchoirs de points coupez pour couvrir la gorge , & enfin elle moissonnera si nettement en la maison du Mari , qu ' il ne trouvera pas dequoi glaner pour subvenir au besoin .	Je laisse tout ce qui s ' en peut dire , & renvoye le curieux à la traduction qu ' à fait le sieur du Bouhait de l ' Illiade d ' Homere vers la fin de son Livre , car il trouvera que je n ' ai rien dit de mon invention , & que je n ' ai rien tant à cœur que d ' inventer des menteries pour blâmer les vices des mauvaises femmes , pour faire voir les dommages que les hommes reçoivent de leur acointance & même de leur alliance de mariage .
bibbleue265	odeur	sa sainte vie	recommandable			les environs					Elle ne fur pas long - tems sans apprendre des nouvelles de son frere .	L ' odeur de sa sainte vie le rendoit si recommandable dans tous les environs , que l ' on ne s ' y entretenoit plus que de ses vertus & de ses miracles .	Ce grand saint qui pensoit être tout à fait hors du monde , le voyoitau milieu de sa solitude , dont le chemin étoit frayé par un concours continuel de peuple .
bibbleue265	odeur	fleur									En effet , ce n ' est pas assez d ' être Vierge , pour mériter ; il faut que la Virginité soit consacrée à Dieu .	C ' est une fleur précieuse , mais sans odeur & sans vertu , si elle ne croît dans le Jardin de l ' Epoux , ou si elle ne pare les vases du sanctuaire .	Ce fut donc entre les mains de l ' Abesse de Farmoutier que la Princesse fit cette consécration d ' elle - même ; ce fut là qu ' elle consomma le sacrifice de sa liberté , & où Jesus - Christ voulut bien l ' agréger au nombre de ses Epouses .
bibbleue265	odeur		très - agréable|de plus en plus								A ce miracle on ne douta point que ce lieu ne renfermât le trésor qu ' on cherchoit depuis si long - tems .	Sainte Syre fit ouvrit la terre en cet endroit ; & à mesure qu ' elle s ' ouvrit , il en sortoit une odeur très - agréable qui s ' augmentoit de plus en plus .	Elle se fit sentir jusqu ' a ce qu ' enfin on trouva le Corps précieux du saint Martyr .
bibbleue265	odeur		éclatantes|inimitables|bonne					tôt			Elle fit donc bâtir tout auprès quelques Cellules , où elle se renferma , dit - on , avec ses filles pour ne plus s ' occuper que de Dieu .	Ses vertus éclatantes & inimitables la rendirent bien - tôt la bonne odeur & l ' admiration de tout le Pays : car encore que sa vie eût toûjours été fort innocente , l ' Histoire nous apprend que notre sainte Vierge ne vêcut dans cette derniére retraite que de pain & de légumes .	Une maniére de vivre si extraordinaire , jointe à une pureté Angelique & à une pratique continuelle de la piété la plus solide , lui attira quantité de personnes autant pour s ' instruire des voyes sûres du salut , que pour recevoir quelque secours dans leurs infirmitez .
bibbleue265	odeur							peu de tems après la mort|pendant toute			On l ' inhuma , comme elle l ' avoit demandé , auprès de son Bienfaiteur saint Savinien , du côté de l ' Orient , où l ' on voit encore aujourd ' hui une pierre élevée sur quatre Colonnes : & elle y a fait depuis une infinité de guérisons miraculeuses .	Ce qui se trouve assez conforme à Bede , qui ajoute , que peu de tems après la mort de cette illustre Vierge , on éleva la pierre qui couvroit son Tombeau , pour la placer dans un lieu plus éminent , & que pendant toute l ' action il sortit de la terre une odeur qui embaùmoit tout les assistans .	Soit qu ' on ait négligé d ' écrire les miracles de sainte Syre ou qu ' avec le tems ces sortes d ' Ecrits se soient perdus ; la Tradition nous en a peu conservé .
bibbleue304	puante|puante	fumée	puante|puante								, ou de la sienne : quel est le plus grand ou Dien ’ en soy mesme , à qui il faut obeyr plustost ou à son appetit dereglé , & donnant vne folle fentence , il definit , que sa volonté proper est preferable à celle de Dieu , que son appertit doit estre suiuy , non pas le plaisir diuinm , & ainsi il prend le plaisir de Lucifer , Idolatre de son opinion , & se veut faire plus grand que Dieu .	O mandits Ludifers ! ô abomminables pecheurs ! vous n ’ est que vile fange , que fumée puante , & vous voulez vous esleuer & autant qui l est en vous vous , vous faites plus grand que Dieu : vous n ’ y pensez pas , ie Ie croy , quand ainsi vous vous desbordez : Pesez y , & vous representez quel chastiment vous pourrez auoir en l ’ autre vie , vous ferez sans doute enuoyez au Royaume de Lucifer , duquel vous ensuiurez la faute & la corruption .	Mes freres , ie ne veux pas discourir d ’ auátage sur ceste matiere , elle me troubleroit trop , & la pointe de mó discours m ’ appelle ailleurs il me suffit , & ce vour doit ester assez , que vous ayez entendu le son espouuentable de ceste premiere trompette , qui vous aduertit de fuir le maudit peché , & de quitter les enseignes de Sathan , pour vous ráger sous la banniere de vostre tres doux Createur , Seigneur & Redempteur Iesus - Christ , & mettre soin d ’ ores en auant aux iniures & opprobres que vous luy auez faictes iusques à maintenant .
bibbleue304	puant|puant	peché	puant|puant								Admirable en verité , & esmerueillable de ceste exaggeration de maledictions , contre le peché , & qui monstre bien que ce fidelie seruiteur de Dieu , cognoissoit fort bien la faleté & vilainie du peché .	Plaise à la bóté de nostre Dieu , que le son retontissant de ceste Trcmpette vous face tourner le dosau peché puant , sale & infame & ouurir les yeux , estend e les bras à la souueraine bon é qui est Dieu Createur de toute , choses Ainsi so ’ t il .	Comme Dieu a le peché en borreur .
bibbleue304	odeur	corps	mauuaise								Et certes cóme le corps est mort sans l ’ ame tout de mesme l ’ ame est morte sans Dieu : puis que comme l ’ ame est la vie du corps , ainsi Diea est la vie de l ’ ame , & comme le corps meurt quand Dieu s ’ en esloigne .	Auec cela soyez certains qu ’ vn corps mort n ’ est point si puát aux narines de l ’ homme , comme l ame qui est en peché mortel , est de si mauuaise odeur aux nez de la diuinité .	Nous auousés vies de nos Peres vn exemple à ce propros , d ’ vn Ange qui c iduisoit vn bon Hermite à dessein de le rendre capable de la consideration das Iugemens de Dieu , ils passerent prés vn corps mort estendu dans le chemin , l ’ Ange passant ne fist mine de sentir aucune puanteur , tout incontinent apres ils rencontrerent vn ieune muguet bien peigné , & parfumé , l ’ Ange à son abord se print au nez , se bouchant les narines , l ’ Hermite aduisa cela , & s ’ enquist que vouloit dire que rencontrant vne charongne puante il n ’ auoit pas faict semblant de rien sentir de mal , & abordant ce ieune homme si bien ciueté & parfumé , il s ’ estoit bouché le nez ? Le veux tu sçauoir , dit l ’ Ange , c ’ est homme chargé de pechez pût infiniment deuant ceux qui sont de son party , & rien autre chose que le peché est des - agreable à Dieu .
bibbleue304	puanteur|parfumé|puante|ciueté|parfumé|nez	muguet|charongne	aucune				Ange|Ange|Hermite				Auec cela soyez certains qu ’ vn corps mort n ’ est point si puát aux narines de l ’ homme , comme l ame qui est en peché mortel , est de si mauuaise odeur aux nez de la diuinité .	Nous auousés vies de nos Peres vn exemple à ce propros , d ’ vn Ange qui c iduisoit vn bon Hermite à dessein de le rendre capable de la consideration das Iugemens de Dieu , ils passerent prés vn corps mort estendu dans le chemin , l ’ Ange passant ne fist mine de sentir aucune puanteur , tout incontinent apres ils rencontrerent vn ieune muguet bien peigné , & parfumé , l ’ Ange à son abord se print au nez , se bouchant les narines , l ’ Hermite aduisa cela , & s ’ enquist que vouloit dire que rencontrant vne charongne puante il n ’ auoit pas faict semblant de rien sentir de mal , & abordant ce ieune homme si bien ciueté & parfumé , il s ’ estoit bouché le nez ? Le veux tu sçauoir , dit l ’ Ange , c ’ est homme chargé de pechez pût infiniment deuant ceux qui sont de son party , & rien autre chose que le peché est des - agreable à Dieu .	Helas ! mes freres pecheurs , combien de puantes & mauuaises vapeurs montent d icy bas , qui desplaisent à Dieu , aux nges , aux Saincts , & Sainctes de Paradis : Et Iesus Christ t ’ illuminera , voila vn autre grand effect du peché , c ’ est qu ’ il aueugle , Il est vray ement ainsi pecheurs que vous ne voyez pas la tres - agreable lumiere , Et tomberent de ses yeux comme des escailles , & recout la veuë , escrit sainct Luc és Actes des Apostres , parlant de S .
bibbleue304	vapeurs		puantes|mauuaises								Nous auousés vies de nos Peres vn exemple à ce propros , d ’ vn Ange qui c iduisoit vn bon Hermite à dessein de le rendre capable de la consideration das Iugemens de Dieu , ils passerent prés vn corps mort estendu dans le chemin , l ’ Ange passant ne fist mine de sentir aucune puanteur , tout incontinent apres ils rencontrerent vn ieune muguet bien peigné , & parfumé , l ’ Ange à son abord se print au nez , se bouchant les narines , l ’ Hermite aduisa cela , & s ’ enquist que vouloit dire que rencontrant vne charongne puante il n ’ auoit pas faict semblant de rien sentir de mal , & abordant ce ieune homme si bien ciueté & parfumé , il s ’ estoit bouché le nez ? Le veux tu sçauoir , dit l ’ Ange , c ’ est homme chargé de pechez pût infiniment deuant ceux qui sont de son party , & rien autre chose que le peché est des - agreable à Dieu .	Helas ! mes freres pecheurs , combien de puantes & mauuaises vapeurs montent d icy bas , qui desplaisent à Dieu , aux nges , aux Saincts , & Sainctes de Paradis : Et Iesus Christ t ’ illuminera , voila vn autre grand effect du peché , c ’ est qu ’ il aueugle , Il est vray ement ainsi pecheurs que vous ne voyez pas la tres - agreable lumiere , Et tomberent de ses yeux comme des escailles , & recout la veuë , escrit sainct Luc és Actes des Apostres , parlant de S .	Paul quand Dieu le conuertit , lors qu ’ il persecutoit les Chrestiens .
bibbleue304	ridée|puanteur	chair									Mais dis moy pecheur , que te vient il de là ? il te faut mourir en fin , quoy apres ? il faut quitter le monde : que s ’ ensuit il ? qu ’ il faut aller respondre au Iugem ē t de Dieu : quoi plus il faudra aller en enfer auectous les d ables .	Tagourmádise ne te donnera plus de plaisir , ta beauté sera toute ridée , ce corps importun ne dire plus mot , ceste chair qui est maintenant ton idole , nesera que pourriture & puanteur , vueilles ou non , miserable ! tu mourras tu crieras , & sortiras de ce monde , ton ame insectée , & peut estre maudite .	Elle quittera ce pu ā t & vilain corps , ma s quand ? Iesus ? demande tu cela quand moins tu y penseras .
bibbleue304	puant		morne								tu seras conduit en Purgatoire que si mourant en la grace de Dieu il se trouue que tu ayes satisfaict à ces dites pe nes , tu seras proté par les Anges en la ioye de Paradis , pour y ioüir eternellement de la claire face de Dieu , & si meurs sans auoir faict penitence de tes pechez , si tu meurs sans confession , ou à tout le moins sans vraye contrition , & resolution de te confesser , si tost que ton ame au ra quitté ton corps elle sera protée en enfer par les executeurs de la diuine Iustice .	Or figure toy maintenant , mai fortuné pecheur , que ton ame a quitté ce monde ici qu ’ elle est hors de ton corps , & qu ’ elle est allée au lieu qui luy est destiné au Ciel , ou en enfer , ou en Purgatoire , & laissant la consieration qui touche l ’ ame regarde à la misere de ton corps abandonné de l ’ ame , qui par sa presence le rendoit si beau , si agreable , si agile , & si fort & robuste ; voyez comme il est deuenu sale , puant morne , flestry , & sans couleur .	Souuienne toy aussi , que iusques à l ’ heure que l ’ ame en est sortie , ce miserable corps a paty beaucoup , qu ’ il a sué qu ’ il a rendiu vne haleine puante auec de la saline semblable à vne escume d ’ infection , & que s ’ ila peu rendant l ’ ame , il a ietté des larmes .
bibbleue304	haleine		puante								Or figure toy maintenant , mai fortuné pecheur , que ton ame a quitté ce monde ici qu ’ elle est hors de ton corps , & qu ’ elle est allée au lieu qui luy est destiné au Ciel , ou en enfer , ou en Purgatoire , & laissant la consieration qui touche l ’ ame regarde à la misere de ton corps abandonné de l ’ ame , qui par sa presence le rendoit si beau , si agreable , si agile , & si fort & robuste ; voyez comme il est deuenu sale , puant morne , flestry , & sans couleur .	Souuienne toy aussi , que iusques à l ’ heure que l ’ ame en est sortie , ce miserable corps a paty beaucoup , qu ’ il a sué qu ’ il a rendiu vne haleine puante auec de la saline semblable à vne escume d ’ infection , & que s ’ ila peu rendant l ’ ame , il a ietté des larmes .	Represente toy ceux que tu as veu mourir quelquefois comme à l ’ heure du trespas , ils ont fait vne infinité de mines espouuentables , ils ont rebaissé leurs yeux , pressé leurs dents , & que les yeux sont demeurez tournez de trauers , & tout le visage en mauuaise facon .
bibbleue304	puanteur|puant		grade				ses				Souuienne toy qu ’ à cause del ’ horreur de la mort , & que pressé de douleurs de la maladie , espouuenté par les demons , il s ’ est remué & secoué plus que ses forces ne luy aidoient & qu ’ on la veu faire des actes & des gestes espouuentables à toute l ’ assistance .	Souuienne toy encor de la grade puanteur qui fortoit de tous ses sens , comme personne ny pouuoit appreocher tant il estoit puant , & comme il estoit demeuré noir , plombé & descharné .	I ’ ay dit à la poussiere tu és mon pere , tu és ma mere , & aux vers vous estes ma soeur enfans d ’ Adam , enfans de la mort , que vostre misere est grande , que vostre folie est palpable : en ce qu ’ on void que vous n ’ auez autre soin qued ’ entretenir nettoyer , orner , & embellir ceste carcasse , laquelle bon gré ou mal gré doit estre bien - tost la curée des vers .
bibbleue304	puant|puant		extremement puant|puant					quelque temps apres la mort			I ’ ay dit à la poussiere tu és mon pere , tu és ma mere , & aux vers vous estes ma soeur enfans d ’ Adam , enfans de la mort , que vostre misere est grande , que vostre folie est palpable : en ce qu ’ on void que vous n ’ auez autre soin qued ’ entretenir nettoyer , orner , & embellir ceste carcasse , laquelle bon gré ou mal gré doit estre bien - tost la curée des vers .	L ’ on escrit d ’ vn Philosophe , que quelque temps apres la mort d ’ Alexandre , il s ’ en alla à sepulchre , & le fit ouurir , & il fut trouué extremement puant , tout plein de vers , & deux grands ser pens qui lui mangeoient les yeux .	Alors le Philosophe s ’ escria ! O Alexandre , O Alexandre ! il n ’ y a gueres de temps quetu te plaignois à toy - mesme de ta fortune pource que tu ne seigneuriois pas encor tout ce monde icy t ’ imaginant qu ’ il y en eust plusieurs , maintenant vn petit tombeau au long de sept ou huict pieds , suffit pour te contenir .
bibbleue304	puanteur						hommes obstinez				Paillard , regarde vn peu le corps de ceste femme que toy mesme peut estre as idolatré quielquefois .	O hommes obstinez , & prieuz de tout Iugem ē t , quelle chose vous pourra amolir , si la consideration des corps morts , & la puanteur , & la vilainie qui en sort ne le faict , ou ne le peut faire Seigneur , il pût desia , il y a quatre iours qu ’ il est ainsi si , ce disoit Mathe à Nostre Sirgneur , du Lazare qui estoitmort .	Et dis moy y a - il quelque puanteur qui égalle en horreur celle qui sort d ’ vn corps humain .
bibbleue304	puante	bourbe									Et quelle asseurance auons nous , mes pauures freres pecheurs , que ce meschant Antechrist ne vienne nos iours , ou qu ’ il nesoit desia né ? Nous sçauons bien qu ’ il viendra : mais nous ne sçauons pas quand .	Dites moy , vous qui estes emboutbez en toutes sortes de vices , & qui vous plaisez en la bourbe puante du peché que feriez vous maintenat s ’ il paroissoit en ce teps ? sans doute , estans si desnuez de la grace de Dieu , comme vous estes , Dieu permettroit que vo , l ’ accosteriez lisez , & relisez ce texte allegué , il y est dit , Parce qu ’ ils not pas voulu receuoir la verité , Dieu leurenuoyera l ’ oeuure d ’ erreur , afin qu ’ ils croyent au mensonge Las ! combien de fois auez vous ouy la charité de verité ! combien auez vous eu & auez tousles iours de Predicateurs qui vous preschont & disent que vous laissiez le vice , & tant s ’ en faut que vous l ’ ayez faict , qui plustost vous enauezfaict desrifées , & mocqueries , à cause deguoy Dieu par son iuste iugement permettroit volotiers , qu ’ estãs aueuglez comme vous estes si ce fils de perdition parossoit , vous le suiuriez , i ’ escouteriez , luy obeyriez , & feriez ce qu ’ il vous commanderoit .	Craignez , pecheurs espouuatnez - vous , & considerez ce que dit Dauid des iugemens de Dieu .
bibbleue304	puante|puante		puante|puante				Euangeliste				Leur partage , ce dit S .	Iean l ’ Euangeliste , sera le feu & le soulfre : car cõme en ceste vie tu as nagé en la mer sale & puante de tes vilenies & ordures , oubliant ta conscience & la raison , ainsi tu seras enuelopé de ses eaux soulfreuses & bruslantes .	Donnez luy tout autant de toutmens , & d ’ afflictïõ qu ’ il s ’ est baigné en ses delices .
bibbleue304	puante|puante	charongne	puante|puante								Il est bien raisonnable , puis que tu m ’ as accompagné à pecher , tu ay es aussi part de la peine .	Viens charongne puante , que bien maudite sois tu de m ’ auoir tõt de fois sollicité de me veautrer en tes salés plaisirs .	Maudite amitié que ie te portois , puis qu ’ aueuglée que i ’ estois , ie m ’ obligeois à tant de malheurs , sans aucun bien ny plaisir pour moy .
bibbleue304	puant|puant		puant|puant								Maudite amitié que ie te portois , puis qu ’ aueuglée que i ’ estois , ie m ’ obligeois à tant de malheurs , sans aucun bien ny plaisir pour moy .	Viens , vilain , puant & infect mille & mille fois , tu és maudit de celuy qui t ’ a donnél estre & qui ordonna que ie t ’ informasse , & fisse ma demeure en toy .	Venez cruelles mains , venez , pour receuoir la recompence de tant de larcins , brigndages & sales attouchemens , que vous auez fait & commis .
bibbleue304	cuisante|puante										Il est certain que ce n ’ est qu ’ vn feu commun , vniuersel , qui tourmente & crucie les diables & les miserables damnez .	Il y a pourtant des lieux particuliers , où son àctiuité est plus viue , & plus penetrante , & plus cuisante , plus puante , plus espaisse és vns qu ’ és autres , selon que les ames sont disposées par le peché .	Mais parlons de la seconde peine , considere infortuné pecheur , qu ’ il y a en Enfer , outre ce feu tres - bruslant , vn froid tres sensible aux ames pecheresses , selon que plus ou moins elles seront trouuées entachées de pechez .
bibbleue304	puanteur|puantise	soulphre	intolerable			Enfer	les ames dãnées				Ils passent leursiours en plaisirs , & d escendent en Enfer en vn moment .	La quatriesme peine de l ’ Enfer , est vne puanteur intolerable , qui auec grãd tourment , prend les ames dãnées au nez , l ’ Escriture sainte appelle cette puãteur , puantise de soulphre .	Le feu , le soulphre , & l ’ esprit des temp stes est la portion de leur boisson .
bibbleue304	puanteur		grands|extremes|insupportables			Enfer					Iean en ses reuelations .	Or la cause pour quoy le feu , le froid , & la puanteur de l ’ Enfer sont si grands , si extremes , & insupportables , c ’ est qu ’ aucune vapeur ny exhalaison ne sort de là , la iustice diuine y retenant & resserrant tout pour vn plus grand tourment .	L ’ experience nous monstre que le feu enfermé & resserré comme en vne fournaise est beaucoup plus vif , plus bruslãt & plus cuisant , que s ’ il estoit en pleine liberté .
bibbleue304	puanteur					cloaque					L ’ experience nous monstre que le feu enfermé & resserré comme en vne fournaise est beaucoup plus vif , plus bruslãt & plus cuisant , que s ’ il estoit en pleine liberté .	Ie te prie , pecheur , me dire vn peu quelle patience & repos tu pourrois auoir , si tu te trouuois enfermé dans vn cloaque bien profond , plein de toutes sortes de charongnes pourries , & autres sortes de vilainies , sans que la puanteur en peust aucunement estre exhalée .	Or sçaches que l ’ enfer est la cloaque & la sentine du mõde , & qu ’ en nulle part de la terre , il n ’ y a tant de vilainies & salletez assemblées , & ie dis que quand toutes les pourritures , fientes , bourbes & charongnes seroient assemblées , il n ’ en pourroit sortir aucune puanteur qui esgallast la moindre pareille des punaises horribles à vne ame damnée ou d ’ vn corps confiné és Enfers .
bibbleue304	puanteur		horribles			enfer					Ie te prie , pecheur , me dire vn peu quelle patience & repos tu pourrois auoir , si tu te trouuois enfermé dans vn cloaque bien profond , plein de toutes sortes de charongnes pourries , & autres sortes de vilainies , sans que la puanteur en peust aucunement estre exhalée .	Or sçaches que l ’ enfer est la cloaque & la sentine du mõde , & qu ’ en nulle part de la terre , il n ’ y a tant de vilainies & salletez assemblées , & ie dis que quand toutes les pourritures , fientes , bourbes & charongnes seroient assemblées , il n ’ en pourroit sortir aucune puanteur qui esgallast la moindre pareille des punaises horribles à vne ame damnée ou d ’ vn corps confiné és Enfers .	Ie te laisse à penser , quelle sera la puanteur de tant de corps d ’ homme & de femmes , qui seront vn iour auec les Diables .
bibbleue304	puanteur	de corps									Or sçaches que l ’ enfer est la cloaque & la sentine du mõde , & qu ’ en nulle part de la terre , il n ’ y a tant de vilainies & salletez assemblées , & ie dis que quand toutes les pourritures , fientes , bourbes & charongnes seroient assemblées , il n ’ en pourroit sortir aucune puanteur qui esgallast la moindre pareille des punaises horribles à vne ame damnée ou d ’ vn corps confiné és Enfers .	Ie te laisse à penser , quelle sera la puanteur de tant de corps d ’ homme & de femmes , qui seront vn iour auec les Diables .	Helas ! miserable nature de l ’ homme corrompuë , qui te rend sourd à ces remonstrances , & ce ne sera pas pour vn iour , ce sera pour iamais que ces ames , que ces corps seront là amoncellez , sans ordre , les vns parmi les autres , s ’ empuantissans & infectans cruellement , qui sera vne peine plus fascheuse , que l ’ on ne s ’ imagine Dieu nous vueille ouurir l ’ esprit à ce que la considerartion d ’ vne peine si grande , nous fasse penser à nous .
bibbleue304	puanteur							ja long|temps|trois			LA cinquiesme peine que les damnez endureront en Enfer , sera causée de l ’ effroy & horreure des Diables , qui seront tres - salles , tres vilains , desfigurez , & leur presence insupportable , comme aussi celle de toutes les ames damnées .	Asseure - toy , pecheur que les cadaures demi pourris soit dans les sepulachres , ou en quelque lieu qu ’ ils se trouuét , sõtõ tresheaux , & doiuent bien estre agreables à la veuë auprés d ’ vne ame damnée Or imagine toy vn peu quel horreur tu as quand tu rencontre les corps , ou d ’ vn homme , ou d ’ vne femme qui ja long - temps esté priué de vie , pense vn peu la puanteur qui en sort , s ’ il demeure trois ou quatre iours sans estre enseueli , il blesse tous les sens de ceux qui s ’ en approchent .	As tu pas leu ce passage , Seigneur , il est de siapuant , il y a quatre iours qu ’ il est mort , ce disoit Marthe à nostre Seigneur .
bibbleue304	puant					Enfer					Il est bien vray , que nonobstant qu ’ il y ait vne noire nuit perpetuelle en Enfer , les damnez se verront & connoistront les vns les autres la diuine lustice le voulant ainsi , pour augmenter d ’ auantage leurs tourments .	La dixiesme peine des damnez , est il salleté de l ’ Enfer , lieu tres - horrible , tressalle & tres puant , en telle sorte qu ’ il n ’ y a rien au monde , qui nous puisse figurer cette salleté & horreur .	Considere pecheur , qu ’ il te faudra estre enfermé là dedans , sans esperance que tu en puisse iamais sortir .
bibbleue304	puant|puanteur	charongne|sa				Ciel				empunaise	29 .	Qu ’ il sçache & qu ’ il retienne qu ’ il est plus puant qu ’ aucune charongne qui soit , que sa puanteur donne iusques dans le Ciel , & qu ’ il empuantit & empunaise tout le monde .	30 .
bibbleue304	odeur|puanteur|puante	son ame	mauvaise			lieu					49 .	S ’ il se trouue en lieu où il sente quelque mauvaise odeur , & queque puanteur , salleté , qu ’ il se souuienne que son ame est encore plus vilaine & plus puante à cause des grands pechez qu ’ elle commet en soy mesme .	50 .
bibbleue304	puant|puant		puant|puant|desagreable								91 .	Qu ’ il se represente aussi l ’ extréme desplaisir qu ’ il fait à son bon Ange , qui a vn & grand soin de luy , qui se tient prés de luy pour le preseruer des embusches de ses ennemis , & qu ’ encor qu ’ il luy soit puant & desagreable , à cause de ses horribles pechez , il ne l ’ abandonne , attendant qu ’ il se reconnoisse .	92 .
bibbleue317	odeur|sentoit	fumier|fumier	mauvaise		fumier|fumier pourri						De dire pour mon regard que je mérite le tourment que vous me faites pour avoir mené des malades , des gouteux & des estropiés aux Eglises , à la Messe , aux Indulgences , ou bien des Religieuses dans leur Couvent ; c ' est une imposture très - noire , car je vous prouve par bons témoins que je n ' ai jamais mené mon carosse qu ' à l ' Hôtel de Bourgogne , aux Banquets , aux Cours , où l ' on alloit prendre les assignations , pour aller après à des rendez - vous où l ' on ne traitoit que d ' accroissement de votre Empire en plusieurs négoces .	Et si l ' on m ' a vu avec mon carosse devant quelques Eglises , chacun sait bien que ma Maîtresse n ' y alloit jamais que pour voir ses confidentes , & pour prendre l ' heure , comme c ' est maintenant la mode : enfin il est vrai qu ' il n ' entra jamais dans mon carosse personne qui eût une seule bonne pensée : il étoit tellement reconnu de tout le monde , que quand on vouloit faire quelque mariage où l ' on eût besoin de s ' informer si une fille étoit pucelle , si une Dame étoit chaste , on ne faisoit que demander si elle n ' avoit point mis le pied dans mon carosse , parce que c ' étoit un vrai témoignage de corruption : & après cela vous me traitez si rudement , quelle cruauté ! Hi , hi , dit ce Diable , lui donnant cinq ou six rudes sanglades de fouets coup sur coup , qui faisoient des cercles de sang autour du pauvre Cocher , si bien qu ' il me fut force de me retirer autant pour la pitié que j ' avois de lui , comme pour fuir la mauvaise odeur de fumier pourri que ce Cocher sentoit .	Après cela , je me trouvai dessous de voûtes comme des caves , où je commençai à grelotter de froid & trembler à claque dents ; je demandai d ' où cela procedoit , un diable s ' avança qui avoit les mules aux talons , les pieds crevassés d ' engelures , lequel me dit : C ' est ici que nous logeons les bouffons , chercheurs de franches lipées dont les plaisanteries & discours sont si froids que nous sommes contraints de les tenir ici enchainés avec de bons cadenats , autrement s ' ils étoienten liberté , ils tempereroient trop la douleur du feu que nos criminels doivent ressentir .
bibbleue317	bourbeux|bourbeux|exhalant|vapeurs		bourbeux|bourbeux|fort puantes			lac	je|je				O ! le sçavant Diable que voilà , dis - je en moi - mème j ' aurois toujours cru que les Diables étoient menteurs , mais j ' apprens bien qu ' ils disent quelquesois des vérités , je ne voudrois pas pour tout le bien que j ' ai au monde ne l ' avoir oui prècher .	La curiosité qui me portoir d ' apprendre & de voir toujours quelque chose de nouveau me fit passer outre , & à peine eus - je fait vingt pas , que je trouvai un lac qui me sembloit beaucoup plus grand que celui de Genéve , extrèmement bourbeux & exhalant de fort puantes vapeurs , il se faisoit un bruit dedans si étrange que j ' en étois tout étourdi , je demandai ce que c ' étoit , c ' est , me dit - on , le lieu où l ' on fait endurer les femmes du monde qui étoient devenues Douegnas & par ainsi j ' appris que les Douegnas de ce monde sont les grenouilles d ' enfer , humides , boueuses & qui ne font que gromeler , & crouasser sans articuler leur voix .	J ' admirai la grande conversion , parce que les Douegnas à force d ' ètre seches & maigres , ne sont ni chair ni poisson , comme les grenouilles , desquelles aussi on ne mange que la partie d ' enbas , car la tète est si hideuse qu ' elle feroit peur comme celle des Douegnas .
bibbleue317	odeurs		mauvaises					long			J ' admirai la grande conversion , parce que les Douegnas à force d ' ètre seches & maigres , ne sont ni chair ni poisson , comme les grenouilles , desquelles aussi on ne mange que la partie d ' enbas , car la tète est si hideuse qu ' elle feroit peur comme celle des Douegnas .	Je ne me pus tenir de rire les voyant si fort écarquillés , & se plonger dans le lac quand on aprochoit d ' elles : les mauvaises odeurs que l ' on sentoit - là ne me permirent pas d ' y resler plus long - tems .	Je pris à main gauche où - je vis un grand nombre de vieillards qui se déchiroient le visage avec leurs ongles , en pleurant & gémissant amérement , ils me firent grand pitié , & je demandai qui ils étoient .
