Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bl1216	fmell	you			as if you were new calkt						This fellow with his bluntnefs hopes to do more than the long futes of a thoufand could } though he be fowre he ' s quick , 1 muft not truft him .	Sir , this Lady is not to fpeak with you , foe ismoreferious : you fmell as if you were new calkt - , go and be hanfome , and then you may fit with her Servingmen .	El .
bl1216	perfume|reek	your|pitch	strong			th ' Suburbs					Good fine thing tell me why ? Wei .	Good angry thing Tie tell you : This is no place for such companions , Such lousie Gentlemen shall find their business Better i ' th ' Suburbs , there your strong pitch perfume , Mingled with lees of Ale , shall reek in fashion : This is no Thames - street , Sir .	Abig .
bl1216	fmell	hot meat		they|they			they|they|they				? Touno Lo .	In this foort fentence Ale , is all included : & lt ; _ * Meat , Drink , and Cloth ; Thefe are , no ravening Footmen , no fellows , that at Ordinaries dare eat their eighteen pence thrice out before they rife , and yet goe hungry to play , and crack more nuts than would fuffice a dozen Squirrels - , befides befides the din , which is damnable : I had rather rail , and be confin ' d to a Boatmaker , than live amongft foch rafcals } thefe are people of fuch a clean diftretion in their diet , of fuch a moderate fuftenance , that they fweat if they But fmell hot meat .	Porr edge is poifon , they hate a Kitchin as they hate a Counter , and fhow ' era but a Feather - bed they fwound .
bl1216	Scent					every					Zab .	Be quick , be quick , out with the banquet there , Thefe fcents are dull ; caft richer on , and fuller - , Scent every place , where have you plac ' d the mufick ? Ser .	Here they ftand ready Sir .
bl1216	fmells	your meat	mufty								Mir .	All your meat fmells mufty , your Table will foew nothing to content me .	Bri .
bl1216	perfume|dificlofe		blufh								Go turn the Volumes over jl 1 1 have read , eat and digeft them , that they may grow in I I thee ; wear out the tedious night with thy dim Lamp , and I I fooner lofe the day , than leave a doubt .	Diftil the fweet - ■ Inefs from the Poets Spring , and learn to love ; thou I I know ' ft not what fair is : Traverfe the ftories of the great 1 I Heroes , the wife and civil lives of good men walk through ; I I thou haft feen nothing but the face of Countrys , and brought I I home nothing but their empty words : why fhouldft thou I I wear a Jewel of this worth , that haft no worth within thee I I to preferve her ? • I I Beauty clear and fair , I I Where the Air I I Rather like a perfume dwells , I I Where the Violet and the Rofe I I The blew Veins in blufh dificlofe , I I And come to honour nothing elfe .	I I Where to live near $ I I : And planted there , I I Is to live , and ftill live new ; - I I Where to gam a favour is I I More than light r perpetual blifs ; I I Make me livebyfervingyou .
bl1216	fmelling|fmelling		Sweet fmelling|fmelling								Uncle , why are you fad ? I I Mir .	Sweet fmelling bloflbm , would I were thine Uncle I I to thine own content , I ' d make thy Husband ' s flate a I I thoufand better , a yearly thoufand .	Thou haft mift a man , I I ( but that he is addicted to his ftudy , and knows no .
bl1216	fmell	they|of Copper									Ang .	But touch ' era inwardly , they fmell of Copper .	Cliar .
bl1216	fmell						I				I never hid my felf ; whence flows this fury , with which , as it appears , you come to fright me ? Lew .	I fmell a plot , meer confpiraey amongft ye all to defeat me of my Daughter ; and if foe be not foddenly deliver ' d , deliver ' d , untainted in her reputation too , the belt of France foall know how I am jugled with .	She is my Heir , and if foemayberavilh ' d thus from my care , farewel Nobility ; Honour and Blood are meer neglected nothings .
bl1216	breath|fimell|Odours		native|Indian								Lute and Song .	i Deareft do not you delay me , Since thou knoweft I muft begone ; Wind and Tide ' tis thought doth ftay me , But ' tis wind that muft be blown From that breath , whofe native fimell Indian Odours far excel .	2 Oh then fpeakjhon fair eft fair , Kill not him that vows to ferve thee , But perfume this neighbouring Air ; Elfe dull filence fure willftarve me : ' Tis a word that ' s quickly fpokgn , Which being reftrain ' d a heart is broken .
bl1216	perfume			this							i Deareft do not you delay me , Since thou knoweft I muft begone ; Wind and Tide ' tis thought doth ftay me , But ' tis wind that muft be blown From that breath , whofe native fimell Indian Odours far excel .	2 Oh then fpeakjhon fair eft fair , Kill not him that vows to ferve thee , But perfume this neighbouring Air ; Elfe dull filence fure willftarve me : ' Tis a word that ' s quickly fpokgn , Which being reftrain ' d a heart is broken .	E * - tcr Amaranta .
bl1216	fmell	a Cooks - foop									From another mans Trencher , Sir , And there he found it feafon ' d with fmall charge : There he would play theTyrant , and would devour ye More than the Graves he made ; at home he liv ' d LikeaCamelion , focktth ' Airofmifery , S ruble out , Stan - And grew fat by the Brewisof an Egg - foell , \ dijh , Paper , stools .	Would fmell a Cooks - foop , and go home and forfeit .	And be a month in falling out that Fever .
bl1216	fmell	of ' em		the							' Bar .	I have no dainties for ye Gentlemen , Nor loads of meat , to make the room fmell of ' em .	Only a difo to every man I have dedicated , And if I have pleas ' d his appetite .
bl1216	smell	me					you				No , Uo bribery .	Tie have my fwindge upon thee ; Sirra ? Rascal ? You Lenten Chaps , you that lay sick , and mockt me * Mockt me abominably , abused me lewdly , Tie make thee sick at heart , before I leave thee , And groan , and dye indeed , and be worth nothing , Not worth a blessing , nor a Bell to knell for thee , A ssieet to cover thee , but that thou stealest , Stealest from the Merchant , and the Ring he was buried with Stealest from his Grave , do you smell me now ? Die .	Have mercy on me ! Bar .
bl1216	dofmell	the carkaffes					they				I am forry Sir .	V Exit & lt ; ? « - / They talk me down : and as ' tis faid ofVulturs they fcent a field fought , and dofmell the carkaffes By many hundred miles : So do thefe , my wracks At greater diftances .	Why , thy will Heaven Come on , and be : yet if thou pleafe , preferve me : But in my own adventure , here at home , Of my chad love , to keep me worthy of her It fhall be put in fcale ' gainft all ill fortunes : ' I am not broken yet .
bl1216	fmells						he				? Hub .	Sir , if you dare but truft me ; For if I have keptwild dogs and kafisfor wonder , And made ' em tame too : give into my cuftody This roaring RafcaI , I foall hamper him , With all his knacks and knaveries , and I fear me Difcover yet a further villany in him j O he fmells ranck oth ' Rafcal .	Ger .
bl1216	fmell	them					Me|I				And I boy , Away apace , we are look d tor .	Prig Oh thefe bak ' d meats , Me thinks I fmell them hither .	Hig .
bl1216	itfmells		mufty								Why , what ' s the matter ? CI .	Quick , good Governefs : Fie ont , now beaAly it becomes me ? poorly ? A trick put in upon me ? well feid Governefs : I vow I would not wear it out , itfmells mufty .	Are thefe your tricks ? now I begin to fmell it , Abominable muAy ; will you help me ? i The Prince will come again Gov .
bl1216	fmell	it	Abominable				I				Quick , good Governefs : Fie ont , now beaAly it becomes me ? poorly ? A trick put in upon me ? well feid Governefs : I vow I would not wear it out , itfmells mufty .	Are thefe your tricks ? now I begin to fmell it , Abominable muAy ; will you help me ? i The Prince will come again Gov .	You are net mad fore ? Cel .
bl1216	fmell	twenty									Leo .	Here ' s twenty pound , goe but fmell to ' em .	Lieu .
bl1216	fmell	nothing					I		a cold		Lieu .	Alas Sir , I have taken fuch a cold I can fmell nothing .	Leo .
bl1216	fmell	a Rafcal	rank				I				Leo .	I can fmell a Rafcal , a rank Rafcal : Fye , how he Ainks , AinkS like a tyred Jade .	.
bl1216	fmell	him					you				What Sir ? Leo .	Why , that Sir , do not you fmell him ? 2 Gent .	Smell him ? Lieu .
bl1216	Smell	him									Why , that Sir , do not you fmell him ? 2 Gent .	Smell him ? Lieu .	I muft endure .
bl1216	fmell		fuch damnable		like a deadDog	under Heaven					Leo .	Stinks like a deadDog , Carrion - t — There ' s no fuch damnable fmell under Heaven , As the faint fweat of a Coward : will ye fight yet ? Lieu .	Nay , now I defie ye ; ye have fpoke the worft ye cab Of me , and if every man fhould take what you fay To the heart .
bl1216	perfume					the room					Ant .	How foall I keep her off me ? Go , & amp ; perfume the room : make all things ready .	[ Ex .
bl1216	Curl ' d|perfum ' d|fmell	him					I				Cel .	Curl ' d and perfum ' d ? I fmell him ; He looks on ' s legs too , fure he will cut a caper ; God - a - mercy , dear December .	Ant .
bl1216	Smells	of dying Flowers	Faint			in another	he			carry no comforts	Cel .	I am reading , Sir , of a foort Treatife here , That ' s call ' dthe Vanity of Luft : has your Grace feen it ? He fays here , that an Old Mans loofe defire Is like the Glow - worms light , the Apes fo wonder ' d at : Which when they gather ' d flicks , and laid upon ' t , And blew , and blew , turn ' d tail , and went out prefently : And in another place he calls their loves , Faint Smells of dying Flowers , carry no comforts ; They ' re doting , ftinking foggs , fo thick and muddy , Reafon with all his beams cannot beat through ' em .	Ant .
bl1216	Odour	herbs					I|your				Sull .	Up and down every where , I ftrew the herbs to purge the air : Let your Odour drive hence All mifts that dazel fence .	Herbs and Springs whofe hidden might Alters Shapes , and mocks the fight , Thus I charge you to undo All before I brought ye to .
bl1216	fmells	The Princefs			like mornings breath						Mem .	Come hither once more , The Princefs fmells like mornings breath , pure Amber , Beyond the courted Indies in her fpices .	' Still a dead Rat by Heaven ; thou a Princefs ? Eumen .
bl1216	fmell	it	abominably				1				- ic .	It will be very fcurvy : 1 fmell it out , it ftinks abominably , Stir it no more .	Borof .
bl1216	fmell	The Livery of|of earth					I				Ar .	The Livery of the Grave ? do you Aart all from me ? Do I fmell of earth already .	? Sir , look on me , And like a man ; is this your entertainment ? Do youbid your worthieft guefts to bloudy Banquets ? Enter a ' Guard .
bl1216	fmell		too rank				I				She is moft able .	And pray ye fwear , not , foe muft goe , there ' s no remedy , Nor greatnefs , nor the trick you had to part us , Which I fmell too rank , too open , too evident ( And I muft tell you Sir , ' tis moft un noble ) Shall hinder me : had foe but ten hours life , Nay lefs , but twohours , I would have her with me , I would not leave her fame to fo much ruine , To fuch a defolation and difcrcdit As her weaknefs and your hot will wou ' d work her to .	Enter Perez .
bl1216	fmell	they	rank								? Caca .	A real Devil , Plague of her Jewels and her copper chains , How rank they fmell .	Perox .
bl1216	fmell	Cloaths	muftily								A likely matter .	- Thefe Cloaths fmell muftily , do they not , Gallants ? They ftink , they ftink , alas poor things , contemptible .	By all the Gods in Egypt , the perfumes That went to trimming thefe cloathes , coft me See .
bl1216	perfumes			cloathes							- Thefe Cloaths fmell muftily , do they not , Gallants ? They ftink , they ftink , alas poor things , contemptible .	By all the Gods in Egypt , the perfumes That went to trimming thefe cloathes , coft me See .	Thou ftinkeft ftill .
bl1216	fmell|fmell	of	rotten				I				1 Anell him now : fie , how the Knave perfumes him , How ftrong he fcents of Traitor ? Dol .	You had an ill Millener , He laid too much of the Gum of Ingratitude Upon your Coat , you fhould have wadit offthat Sir ^ Fie , how it choaks ! too little of your loyaltie , Your honefty , your faith , that are pure Ambers ; I fmell the rotten fmell of a hired Coward , A dead Dog is fweeter .	Sep .
bl1216	fmell|fmell	it					I|I				Give me leave Sir , Laugh more and moreraever leave laughing .	AW Why Sir ? tis foch a thing I fmell itSir , I fmell it , ' ■ ' ; Such a ridiculous thing , — ' i La - writ .	Do you laugh at me my Lord ? I am very cold , but that foould not - be laught at .
bl1216	fmell	ye									Sam .	O now f fmell ye , Hylas ; , Does he know of it ? Hyl .	No , there ' s the trick I owe him ; ' Tis done , Boy , we are faft ' faith , my Youth now Shall know I am aforehand , for his qualities .
bl1216	fmell						I				John .	Not fee heir ? - I fmell an old dog trick of yours , well Frederick .	, Ye talkt to me of whoring , let ' shave fair play , Square dealing I would wifh ye .
bl1216	fmell						I				D ' ye hear , Surgeon .	? Send for the Mufick , let me have fome pleafure To entertain my friends , befides your Sallads , Your green falves , and your fearches , and feme Wine too , That I may only fmell to it ; or by this light I ' ll dye upon thy hand , and fpoil thy cuftome .	i Gent .
bl1216	fmell	fome					I				Fred .	John , I fmell fome juggling , John .	John .
bl1216	perfumes|fpices|fpices	fpices|fpices									Rol .	The fweetnefs ofthe Arabian wind ftill blowing Upon the treafores of perfumes and fpices , In all their pride and pleafures call thee Miftris .	Edi .
bl1216	fmell	my mifery					I				H Pi .	I thank ye Ladv , I Would 1 were off again - , I fmell my mifery ; I I was never put to this rack - , 1 fliall be drunk too .	( much : ■ Mir .
bl1216	fmell	em		all							What have we to do with the times ? we cannot cure Let ' em go on , when they are fwoln with Surfeits ( ' em .	They ' l burft and ftink , then all the world foall fmell ' em .	Cle .
bl1216	fmell	the flowers	fweet								A Wife for a Moneth .	474 The Earth as light upon him , and the flowers That grow about him , fmell as fweet , andflourifh .	But when we love with honour to our ends , When Memory and Vertue are our Mourners ; What pleafure ' s there ! they are infinite , Evanthe ; Only , my vertuous Wench , wewantourfenfes , That benefit we are barr ' d , ' twould make us proud elfe , And lazy to look up to happier life , The Bleflings of the people would fo fwell us .
bl1216	fmell	they	fweet								- hard condition of poor women / That where we are moft fo ' d to , we muft flye moft .	The trees grow up , and mix together freely , The Oak ' s not envious ofthe failing Cedar , The luftie Vine not jealous ofthe Ivie Becaufe foe clips the Elm ; the flowers fooot up , And wantonly kifs one another hourly , This bloffome glorying in the others beauty , And yet they fmell as fweet , and look as lovely : But we are ty ' d to grow alone .	O honour , Thou hard Law to our lives , chain to our freedoms He that invented thee had many corfes ; How is my foul divided ? O Cleander , My beft deferving husband ! O Lifander , The trueft lover that e ' re fecrific ' d To Cupid againft Hymen \ O mine honour ; A Tyrant , yet to be obey ' d ! and tis But juftice we foould thy ftriet Laws endure , Since our obedience to thee keeps us pure .
bl1216	odours|perfumes|breath	her	fweet	The							Lif .	SheisaAeep , Fierce Love hath clos ' d his lights , I may look on her , Within her eyes ' has lockt the graces up , I may behold and live ; how fweet foe breaths ! The orient morning breaking out in odours Is not fofull of perfumes , as her breath is ; | She is the abftract of alt Excellence , and fcorns a Parallel .	Cal - That none muft hear but your Lifander Cal .
bl1216	fweet|perfumes										Cal .	Why do you kneel ? I know you come to mock me , T ' upbraid me with the benefits you have giv ' n me , Which are too many , and too mighty , Sir , For my return ; and I confefs ' tis juftice , That for my cruelty you fhould defpife me , And I expect however you are calm now , A foyl you drive to fet your caufe upon , It will break out ; _ _ / * / ? & lt ; * is unworthy , Coy , proud , difdainful , Iacknowledgeall , Colder of Comfort than the frozen North is , And more a ftranger to Lifander s worth , His youth and faith , than it becomes her gratitude , I blufo to grant it , yet take this along , Afoveraign medicine to allay difpleafure , Maybe an argument to bring me off too ; She is married , and foe is chafte , how fweet that founds ? How it perfumes all air ' tis fpoken in ? O dear Lfander ! would you break this union ? L & lt ; f No , I adore it ; let me kifs your hand , And feal the fair faith of a Gentleman on it .	Cal .
bl1216	fmell	they|of peace									Haft thou forfworn manners ? Jac .	Yes unlefs They would let me eat my meat without long Or drink without a preface to the pledger ; Oft , will it pleafe you , foall I be fo bold Sir , Let meremembef your good bed - fellow , And lye and kifs my hand unto my Miftris As often as an Ape does for an Aple ; Thefe are meer Schifms in Souldiers ; where ' s my tend ? Thefe are to us as bitter as purgations , We love that general freedom we are bred to ; Hang thefe faint fooleries , they fmell of peace , Do they not friend ? Fab .	Faith Sir to me they ate As things indifferent , y tt I ufe ' em not , Or if I did , they would not prick my confcience .
bl1216	fmells	He			like a Cellar						Clor .	He fmells juft like a Cellar , Fye upon him .	Jac .
bl1216	Smell|perfumes	to this flower									How liberal is the fpring in every place here ? The artificial Court ftews but a fliadow , A painted imitation of this glory .	Smell to this flower , here nature has her excellence : Let all the perfumes ofthe Empire pafs this , The carefull ' ft Ladies cheek foew fuch a colour , They are gilded and adulterate vanities .	And here in Povertie dwells noble nature .
bl1216	Perfume					the rooms along		for high days			.	Gut with the Plate ye knaves : bring the new Quiftuons , And walh thofe Glaffes 1 fet by for high days , Perfume the rooms along , why Sirrah .	i Boy .
bl1216	fmell	the pot boh					he				The Scene Barcellona the Road .	Actus Primus , Scaena Prima And forrow that he cannot fmell the pot boh * .	Inc .
bl1216	fmell	of Provinder									Laz .	If we could ftay there There were fome hope on ' s Mafter : but the devil is We are drunk fo early we miftake whole Saddles Sometimes a horfe } and then it feems to us too Every poor jade has his whole peck , and tumbles Up to his ears in clean ftraw , and every bottle Shews at the leaft a dozen - , when the truth is , Sir , There ' s no fuch matter , not a fmell of Provinder , Not fomuch ftraw as would tie up a horfe tail , Nor any thing i ' th ' rack , but two old Cobwebs And fo much rotten Hay as had been a hens neft .	Die .
bl1216	foul|foul		foul|foul								Begin the game , Sir , And pluck me down the Row Of houfes there .	They hide the view o ' th ' hill } and fink thofe Merchants , Their foips are foul and ftink .	Maft .
bl1216	perfumes	powder|luft|Drinking fweet wines									Jar feort , of this propos ' d reward .	Who - take upon him - fech a charge as this , Muft come with pure thoughts , and a gathered mind That time , nor all occafrons ever may After difperfe , or Aram ■ did this - title here Of Knighthood , ask no other ornaments Then other Countries - glittring ftow , poor pride , A gurgling fpur , a feather , a white hand , A Aided hayr , powder ' d , perfumes , and luft , Drinking fweet wines - , ' fiirfeits , and ignorance , Rafhly , and eafily fliould I - venture - oift , But this requires an other kind of man .	Mount .
bl1216	fragrant|fragrant|odor	Flower	fragrant|fragrant|d				my				Ori .	Oh , much too worthy } How much you undervalue your own price , To give your unbought felf , for a poor woman , That has been once fold , us ' d , and lod her ftow ? I am a garment worn , a veflel crack ' d , A Zone unti ' d , a Lilly trode upon , A fragrant Flower cropt by another hand , My colour fully ' d , and my odor ' s chang ' d , If when I was new bloffom ' d , I did fear My felf unworthy of Miranda ' s fpring : Thus over - blown , and feeded , I am rather Fit to adorn his Chimney , than his bed .	Mir .
bl1216	fufte|fmell	of a Rofe									No , nor of any Maid elfe } for the miracle of Virgieity Virgieity now - a - days ceaies , e ' r the Virgin can read Virgi Pac .	She that liv ' d three years without any other fufte ■ nance , than the fmell of a Rofe .	Laz .
bl1216	fmell	of a Role									Laz .	Nay all women Signior , that can Ave only udcui the fmell of a Role .	* Pac .
bl1216	fmell	of meat									To fupper doft thou mean ? Ped .	To any thing That has the fmell of meat in ' t : tell me true , Gentlemen , Are not you three going to be finful ? To iropardajoynt , or 10 ? I have found your faces , And fee whore written in your eyes .	i Gen .
bl1216	fmell	of meat	nourifting								? Cla .	Or any thing , but if you play the knave now , The cozening knave , befides the lofs of this , In which thou haft parted with a paradife , I ne ' er will give thee meat more , notamorfel , No fmell of meat by my means fhall come near thee , - Nor name of anything that ' s nourifting , But to thy old part Tantalus again , Thou ftalt return , and there map at a ftadow .	.
bl1216	fragrant|fragrant		fragrant|fragrant								Soto .	Oh dainty Dutchefs , here I bring that Knight Before thy fragrant face , that warlike wight , He that Syenna ' s Duke , and all his Louts Beat ( as theProverb feemly faies ) to clouts ; He that unhors ' d the man o ' fame to boot , And bootlefs taught his Grace to walk afoot ■ He that your writings ( pack ' id to every pillar ) Promis ' d promotion to , and dore of filler , That very man I fet before thy Grace , And once again pronounce , this man it was .	Dutch .
bl1216	fmell	Jayes|Pies|Parrots|his brimdone					I				No , no , I ' ll love you , then the devil will fear us .	For he fears all that love , pray come in quickly , For this is the malicious houfe he walks in , The hour he blads fweet faces , lames the limbs in , Depraves the fenfes , now within this half hour He will have power to turn all Citizens wives Into Arange Creatures , Owles , and long - tail ' d Monkeys , Jayes , Pies , and Parrots , quickly , I fmell his brimdone .	New .
bl1216	perfumes|Reek										Boy .	The y £ ight * wal { er , or 2l6 What elfe could I advife her ? was there harm i ' this ? You are of years , and have run through experience , Would you be content if you were young again , To have a continual cough grow to your pillow ? A rottennefs , that vaults are perfumes to } Hang in your roof , and like a fog infect you ? Anointed hammes , to keep his hinges turning , Reek ever in your nofe , and twenty night caps , With twenty feveral fweats ? lo .	Some Jew , fome Juftice , A thoufand heathen fmels to fay truth Madam , And would you mellow my young pretty Miftrifs In fuch a mif - ken ? La .
bl1216	reeking|reeking		reeking|reeking								Hear me both , each wound you make Runs through ttiy foul , and is a new death to me Each threatening danger will affright my reft } Look on me Hanlove , and my kinfman view rae s Was I not late in my unhappy marriage , Sufficient miferable ? full of all misfortunes ? But you mud add , with your mod impious angers , Unto myAeeping dud this infolence .	? Would you teach time to fpeak cterna ' ly Ofmy difgraces } make Records to keep ' em , Keep them in brafs ? Aght then , and kill my honor : Fight deadly both , and let your bloody fwords Through my reviv ' d , and reeking infamy CThatnever ftall be purg ' d ) find your own ruines : Hartlove , I lov ' d thee once , and hop ' d again In a more blefled love to meet thy fpirit , If thou kill ' ft him , thou art a murtherer , And murther ftall never inherit heaven : My time is come , my concealed grave expects me , Farewel , and follow not , your feet are bloody , And will pollute my peace : I Lope they are melted This is my way fere ' Exit Fr .	Stay bleffed foul .
bl1216	fmell	the knavery					I				Sex .	Here are the corners , but here are no cloaths - , Yes , here is a cuff A cuff ? give me the candle , Cuffeswonot cover me — I fmell the knavery .	Tob .
bl1216	perfumes			every wind							Arm .	Thefe noble thoughts , Sir , have intic ' d us forward , And minds unapt for eafe to fee thefe miracles , In which we find report a poor relater - , We are arriv ' d among the bleded Alands , Where every wind thatrifes blows perfumes , And every breath of air is like an Incence : .	The treafure of the Sun dwells here , each Tree As if it envied the old Poradice , Strives to bring forth immortal fruit - , the Spices Renewing nature , though not deifying , And when that falls by time , feorning the earth , The Allien earth ftould taint or fuck their beauties , But as we dreamt , for ever fo preferve us : Nothing we fee , but breeds an admiration } The very rivers as we float along , Throw up their pearls , and curie their heads to court us } The bowels of the earth fwell with the births Of thoufand unknown gemhis , and thoufand riches } Nothing that bears a life , but brings a treafere } The people they fhew brave too , civil manner ' d , Proportioned like the Maders of great minds , The Women which I wonder at — Fy .
bl1216	fmell	him					I	now			I mud perift : Had he fet up at any reft but this , Done any thing but what concern ' d my credit , The everlafting Ioling of my worth — Pyn .	I underftand you now , who fet you on too & gt ; I hadareafonabfegood opinion of the devil Till this hour - , and I fee he is a knave indeed , An arrant , ftinking knave , for now I fmell him ; I ' ll fee what may be done then , you ftall know You have a kinfman , but no villain Uncle , Nor no betrayer of fair ferae , I fcorn it } 1 love and honor virtue } .	I mud have Accefs unto the Lady to know her mind too , A good word from her mouch you know may ftir me « , A Ladies look at fetting on Ru .
bl1216	Perfumes			winds							How fayes Arcadius ? Arc .	Give me leave to think There is no harmony but in your voice , And not an accent of your heavenly tongue , But ftrikes rae into rapture , I incline To think , the tale of Orpheus no fable , ' Tis poflible he might inchant the Rocks , And charme the Forreft , foftenhell , hell it fehy With his commanding Lute , it is no miracle To what you work , whofe very breath conveyes The hearer into Heaven , how at your ftps , Day - winds gather Perfumes , proudly glide awayi To difperfe fweetnefs roundabout the world .	Sel .
bl1216	fmell	of arrogance									And to your noble cenfures does prefent , Her outward form , and inward ornament .	Nor let this fmell of arrogance , fince ' tis known , The makers that confejl it for their own Were this way skilful , and without the crime Of flatteries I may fay did pleafe the time j The worh ^ it felf too , when it frjl came forth , In the opinion of men of worth , Was well receiv ' d and favour d , though fome rude And harfl ) among th ' ignorant multitude , ( That relifh grofs food , better than a dip , That ' s cookjd with care , and ferv ' d into the w ' tjb , Of curious p allots ) wanting wit and Jlrength , Truly to judge , condemn d it for the length , That fault ' s reform d , and now ' tis to be try d Before fuch Judges ' twill not be denyd A free and noble hearing : nor fear J , But ' twill deferve tohavefree liberty , And give you caufe ( and with to fay , Their care wasQOod , that did revive this Play .	5 ' A8hs The Coxcombe .
bl1216	perfumes						us				Alb .	Courteous Zepbyrus , • On his dewy wings , carries perfumes to cheer us ; ; The air clears too ; ■ And now , we may difcern another Aland , • And queftionlefs , the feat of fortunate men : Oh that we could arrive there .	Amint .
bl1216	odour		fweet				The				Now he breathes ; Exit HippoAta .	The ayr pafling through the Arabian groves Yields not fo fweet an odour : prethee tafte it ; Tafte it good Crocale ; yet I envy thee fo great a bleffing ; ' Tis not fin to touch theie Rubies , is it ? Jul .	Not , I think .
bl1216	Jmells|odour	their|their	royal|faint								Mufick .	Ofes their fbarp f pines being gone , Not royal in their Jmells alone , But in their hew , Maiden - Pinks , of odour faint , • Doiziesfnell lefs , yet moft quaint And fweet Time true .	Prhnrofe firft born , child of Ver , Merry Spring time ' s Harbinger , 7 be Two ZNioble t \ injmen .
bl1216	perfume	Pbenix|They									Yes , J You talk of Piriihous and Tbefeus love ; Theirs has more ground , is more maturely feafion ' d , More buckled with ftrong judgement , and their needs The one of th ' other may be faid to water Their intertangled roots of love , but I And fte .	( I figh and fpoke of ) were things innocent , Lov ' d for we did , and like the Elements i That know not what , nor why , yet do effect : Rare iffees by their operance ; our fouls Did fo to one another ; what flie Ak ' d , Was then of me appro v ' d , what not condemn ' d No more arraignment , the flower that I would pluck And put between my breafts , oh ( then but beginning To fwell about the bloflbm ) fte would long Till fte had fuch another , and commit it To the like innocent Cradle , where Pbenix - like They di ' d in perfume : on my head no toy But was her pattern , her affections ( pretty Though happily , her carelefs , were , f followed For my moft ferious decking , had mine ear Stol ' n fome new air , or at adventure humm ' d on From mufical Coynage , why , it was a Note Whereon her fpirits would fojourn ( rather dwell on ) And fing it in her flumbers ; This rehearfial ( Which fury innocent wots well ) comes in Like oldimportments - baftard , has this end ; That the true love ' tween Maid , and Maid , may be ' More than in fex individual .	Hip .
bl1216	Perfumes|fmell	garments|o ' th ' prifon									Arc .	Be content , Again betake you to your hawthorn houfe , With counfel of the night , I will be here With wholeforae viands ; thefie impediments Will 1 file off , you ftall have garments , and Perfumes to kill the fmell o ' th ' prifon after When you fhaU ftretch your felf , and fey but Arcite I ' m in plight , there ftall be at your choice Both Sword , and AririOr .	- Pal .
bl1216	Smell	refiftance									Scana i wreak not if the wolves would jaw me , fo He had this File ; what if I hollow ' d for him ? I cannot hollow : if I whoop ' d ; what then ? If he not anfwer ' d , I ftould call a wolf , And doe him but that fervice .	I have heard Strange howls this live - long night , why may ' t not be They have made prey of him ? he has no weapons , He cannot run , the Jengling of his Gives Might call fell things to liften , who have in them A fence to know a man unarm ' d , and can Smell where refiftance is .	I ' ll fet it down He ' s torn to peeces , they howl ' d many together And then they fed on him : So much for that , Be bold to ring the Bell ; How ftand I then ? All ' s char ' d when he is gone , No , no I lye , My Father ' s to be hang ' d for his efcape , My felf to beg , if 1 priz ' d life fio much As to deny my aci , but that I would not , Should I try death by duflbns : I am mop ' t , Food took I non thefe two daies .
bl1216	odors	Flowers	other compounded								This you Muft doe , confine her to a place , where the light May rather feem to fteal in , than be permitted ; take Upon you ( young Sir , her friend ) the name of Palamon ; fay you come to eat with her , and to Commune of Love ; this will catch her attention , for This her mind beats upon ; other objects that are .	Inferred ' tween her rnind and eye , become the pranks ■ And friskins of her madnefs ; Ang to her fuch green Songs of Love , as fte fays Palamon hath fung in ? Prifon ; Come to her , ftuck in as fweet Flowers as the Seafon is mi AriAs of , and thereto make an addition of Some other compounded odors , which are grateful to the Senfe - .	all this ftall become Palamon , for Palamon can Sing , and Palamon is fweet , and ev ' ry good thing defire To eat with her , carve her , drink to her , and ftill Among , intermingle your petition of grace and acceptance Into her favour : learn what Maids have been her Companions , and Play .
bl1216	odors		fweet								Exeunt ? Still Mitfick , of Records .	Enter Emilia in white , ber hair about her fhoulders , a whea - ten wreath : One in white , holding up her train , her hair ftua \ mth Flowers : One before her carrying a filver Hynd , in which u conveyed Incenfe and fweet odors , which beincr fet upon the Altar , her Maids ft anding aloof fhe fets fire to it , then they curt ' fy and kneel .	; Emil .
bl1216	perfume		fweet				me				Why do you rub my kifs off ? Daugh .	' Tis a fweet one , And will perfume me Anely againft the wedding .	Is not this your Cofin Arcite ? DoU .
bl1216	reek	the breaths Of their Coach - mares					into my				Paf .	Grand plagues , ftut in my cafements , that the breaths Of their Coach - mares reek not into my noftrils ; Thofe beafts are but a kind of bawdy fore - runners .	Cup .
bl1216	fmellers	Club - Truncheons	natty								A Curfe upon thee for a ( lave , Art thou here , and hear dft me rave ? Fly not fpar Ides from mine eye , \ To fliew my indignation nigh _ ? Am I not all foam , and fire , With voice as hoarfe as a .	Town - crier ? How my back , opes andflmts together , With fury , as old mens with we ather ? Couldft thou not hear my teeth gnaflj hither } R rr 2 Lap , The Njce Valour , , or 500 The very vomit , Sir , of Hofpitals , Bndewefs , and Spittle - houfes ; fuch natty fmellers , That if they ' d been unfurnift ' d of Club - Truncheons , They might have cudgell ' d me with their very ftinks , It was fo ftrong , and fturdy : and ftall this , This filthy injury , be fet off with madnefs ? 1 Gen .	Nay , take your own blouds counfelSir , hereafter I ' ll deal no further in ' t : if you remember , ft was not come to blows , when I advis ' d you .
